="result_rank",="full_name",="distance",="time_id",="event_desc",="swimmer_age",="swim_time_formatted",="alt_adj_swim_time_formatted",="standard_name",="meet_name",="swim_date",="club_name",="lsc_id",="foreign_yesno",="hytek_power_points",="event_id"
="517","Peterson, Alex",="200",="88399976",="200 IM LCM",="18",="2:05.64",="2:05.64",="2019 Winter US Open (LCM)",="2014 Summer Junior Nats",="7/30/2014",="Aquazot Swim Club",="CA",="",="890",="75"
="519","Mahoney, Sean",="200",="54488145",="200 IM LCM",="22",="2:05.65",="2:05.65",="2020 Olympic Trials",="2011 Pro Series - Indianapolis ",="3/3/2011",="California Aquatics",="PC",="",="889",="75"
="519","Morrison, Phillip",="200",="66155545",="200 IM LCM",="26",="2:05.65",="2:05.65",="2020 Olympic Trials",="7th Open Tournament",="12/15/2011",="Unattached",="PC",="Yes",="889",="75"
="519","Poon, Brian",="200",="95391712",="200 IM LCM",="17",="2:05.65",="2:05.65",="2019 Winter US Open (LCM)",="2015 FG Speedo Sectional Championships",="3/14/2015",="Phoenix Swimming",="NE",="",="901",="75"
="522","Reardon, Ian",="200",="108145637",="200 IM LCM",="21",="2:05.66",="2:05.66",="2019 Winter US Open (LCM)",="2016 OH OSSC Spring into Summe",="6/4/2016",="Ohio State Swim Club",="OH",="",="889",="75"
="522","Roddy, Sean",="200",="66513772",="200 IM LCM",="21",="2:05.66",="2:05.66",="2019 Summer Nationals (LCM)",="2012 Olympic Trials",="6/25/2012",="North Baltimore Aquatic Club",="MD",="",="889",="75"
="524","Hogan, Sean",="200",="142873737",="200 IM LCM",="19",="2:05.67",="2:05.67",="2019 Winter US Open (LCM)",="2019 SE Volunteer Invitational",="7/12/2019",="Poseidon Swimming Inc",="VA",="",="889",="75"
="525","Lentz, Tyler",="200",="66512923",="200 IM LCM",="20",="2:05.68",="2:05.68",="2019 Summer Nationals (LCM)",="2012 Olympic Trials",="6/25/2012",="University Of Iowa",="IA",="",="889",="75"
="525","Strait, Andrew",="200",="67783748",="200 IM LCM",="19",="2:05.68",="2:05.68",="2019 Summer Nationals (LCM)",="2012 VA Last Chance Meet",="6/15/2012",="Poseidon Swimming Inc",="VA",="",="889",="75"
="527","Kiraly, Attila",="200",="77550178",="200 IM LCM",="23",="2:05.69",="2:05.69",="2019 Winter US Open (LCM)",="2013 NC Swimming Senior LC Cha",="7/18/2013",="Greenville Swim Club",="NC",="Yes",="888",="75"
="528","Aurnou-Rhees, Spencer",="200",="150575068",="200 IM LCM",="15",="2:05.70",="2:05.70",="2019 Winter US Open (LCM)",="2020 OH MAKO Senior Meet",="2/28/2020",="Ohio State Swim Club",="OH",="",="955",="75"
="528","Lulek, William",="200",="143504321",="200 IM LCM",="21",="2:05.70",="2:05.70",="2019 Winter US Open (LCM)",="2019 WUGS",="7/5/2019",="Unattached",="MA",="Yes",="888",="75"
="528","Smiddy, Sam",="200",="64484873",="200 IM LCM",="17",="2:05.70",="2:05.70",="2019 Summer Nationals (LCM)",="2012 Pro Swim - Indianapolis",="3/29/2012",="AK Sharks",="FG",="",="900",="75"
="531","Hunnicutt, Carlos",="200",="106108908",="200 IM LCM",="20",="2:05.73",="2:05.73",="2019 Winter US Open (LCM)",="2016 American Short Course ",="3/4/2016",="Texas Christian University",="NT",="",="888",="75"
="531","Singley, Wil",="200",="58253309",="200 IM LCM",="21",="2:05.73",="2:05.73",="2020 Olympic Trials",="2011 Summer Nationals",="8/2/2011",="North Carolina Aquatic Club",="NC",="",="888",="75"
="533","Pouch, Aj",="200",="140435768",="200 IM LCM",="18",="2:05.74",="2:05.74",="2019 Winter US Open (LCM)",="2019 Pro Series - Richmond",="4/13/2019",="Team Rebel Aquatics",="CA",="",="887",="75"
="533","Vaughan, Charles",="200",="108060501",="200 IM LCM",="17",="2:05.74",="2:05.74",="2019 Winter US Open (LCM)",="2016 Pro Series - Indianapolis",="6/5/2016",="Carmel Swim Club",="IN",="",="899",="75"
