="result_rank",="full_name",="distance",="time_id",="event_desc",="swimmer_age",="swim_time_formatted",="alt_adj_swim_time_formatted",="standard_name",="meet_name",="swim_date",="club_name",="lsc_id",="foreign_yesno",="hytek_power_points",="event_id"
="2120","Kitching, Kianu",="400",="105288627",="400 IM SCY",="19",="4:00.65",="4:00.65",="""AAAA""",="2016 American Ath. Conf. ",="2/19/2016",="Unattached",="NT",="Yes",="801",="22"
="2120","Tsau, Brian",="400",="81283468",="400 IM SCY",="16",="4:00.65",="4:00.65",="2019 Futures",="2013 PV Speedo Tom Dolan Invitational",="12/12/2013",="Nation's Capital Swim Club",="PV",="",="829",="22"
="2122","Gu, Harrison",="400",="81234300",="400 IM SCY",="17",="4:00.66",="4:00.66",="""AAAA""",="2013 PV Holiday Invitational",="12/12/2013",="Rockville Montgomery Swim Club",="PV",="",="819",="22"
="2122","Holter, Max",="400",="84694676",="400 IM SCY",="17",="4:00.66",="4:00.66",="""AAAA""",="2014 PN Speedo Champions Series Western Region",="3/12/2014",="Fort Collins Area Swim Team",="CO",="",="819",="22"
="2122","Norton, Jared",="400",="106301689",="400 IM SCY",="17",="4:00.66",="4:00.66",="""AAAA""",="2016 AZ SCY Senior State Championship",="3/5/2016",="Phoenix Swim Club",="AZ",="",="819",="22"
="2125","Hursch, Derek",="400",="46148153",="400 IM SCY",="18",="4:00.67",="4:00.67",="2017 US Open",="2010 NI Speedo Champions Series",="3/11/2010",="Cougar Aquatic Team",="NJ",="",="801",="22"
="2125","Manganiello, Austin",="400",="58474210",="400 IM SCY",="17",="4:00.67",="4:00.67",="2019 Winter Juniors (SCY)",="2011 NCSA Jr National Swimming",="3/15/2011",="AK Sharks",="FG",="",="819",="22"
="2127","Gibbons, Ryan",="400",="147097846",="400 IM SCY",="17",="4:00.68",="4:00.68",="""AAAA""",="2019 Winter Junior Nats - East",="12/13/2019",="Blue Dolfins",="FL",="",="818",="22"
="2127","Hoelting, Zachary",="400",="91725701",="400 IM SCY",="18",="4:00.68",="4:00.68",="""AAAA""",="2014 PV Sport Fair Winter Classic",="12/12/2014",="Loyola Blakefield Aquatics",="MD",="",="801",="22"
="2127","Morgan, Ian",="400",="150697338",="400 IM SCY",="17",="4:00.68",="4:00.68",="""AAAA""",="2020 Sectional - Cary",="3/6/2020",="Coastal Aquatic Club",="SC",="",="818",="22"
="2127","Queen, Jacob",="400",="114188197",="400 IM SCY",="18",="4:00.68",="4:00.68",="""AAAA""",="2016 Spartan Invitational",="12/18/2016",="Unattached",="NC",="",="801",="22"
="2131","Burns, Brendan",="400",="124222203",="400 IM SCY",="16",="4:00.69",="4:00.69",="""AAAA""",="2017 NJS AP OCY Turkey Invitational",="11/4/2017",="Upper Main Line YMCA",="MA",="",="829",="22"
="2131","Jensen, Andrew",="400",="54962440",="400 IM SCY",="17",="4:00.69",="4:00.69",="2019 Winter Juniors (SCY)",="2011 MI CW TSSD 13 -14 & Open",="3/18/2011",="Club Wolverine",="MI",="",="818",="22"
="2131","Morgan, Griff",="400",="150027616",="400 IM SCY",="21",="4:00.69",="4:00.69",="""AAAA""",="2020 Metropolitan Champs",="2/22/2020",="Unattached",="NJ",="",="801",="22"
="2134","Connolly, Ryan",="400",="59861191",="400 IM SCY",="21",="4:00.70",="4:00.70",="""AAAA""",="2011 JANIS HAPE DOWD NIKE CUP",="11/17/2011",="Unattached",="SC",="",="801",="22"
="2134","McCaghren, Jack",="400",="102554988",="400 IM SCY",="17",="4:00.70",="4:00.70",="""AAAA""",="2015 Winter Junior Nats - East",="12/11/2015",="Memphis Thunder Aquatic Club",="SE",="",="818",="22"
="2134","Messenger, Jack",="400",="95661097",="400 IM SCY",="15",="4:00.70",="4:00.70",="2019 Futures",="2015 FL NCSA Spring Champs",="3/19/2015",="Marlins of Raleigh",="NC",="",="879",="22"
="2134","Viotto, Justin",="400",="137073612",="400 IM SCY",="19",="4:00.70",="4:00.70",="2019 Futures",="Harold Anderson Invitational M",="11/16/2018",="Unattached",="NJ",="",="801",="22"
="2138","Challis, Michael",="400",="139430823",="400 IM SCY",="19",="4:00.71",="4:00.71",="2019 Futures",="2019 FL Swimming Spring Senior Champs",="3/1/2019",="Gator Swim Club",="FL",="",="801",="22"
="2138","Matz, Will",="400",="115975713",="400 IM SCY",="18",="4:00.71",="4:00.71",="2019 Futures",="Ohio State Winter Invite 2017",="2/11/2017",="Unattached",="AD",="",="801",="22"
="2138","Nuess, Cj",="400",="73428835",="400 IM SCY",="26",="4:00.71",="4:00.71",="""AAAA""",="2013 MR Senior Mets SCY Winter Championships",="2/21/2013",="New York Athletic Club",="MR",="",="801",="22"
="2141","Harris, Hurricane",="400",="139403248",="400 IM SCY",="17",="4:00.72",="4:00.72",="2019 Futures",="2019 WI 13 & Over SC State",="3/1/2019",="Stevens Point Area YMCA",="WI",="",="818",="22"
="2141","Keller, Alex",="400",="64564951",="400 IM SCY",="17",="4:00.72",="4:00.72",="""AAAA""",="2012 NC AP YMCA Nationals SC Championships",="4/2/2012",="Centralia Recreational Complex YMCA",="OZ",="",="818",="22"
="2141","Lewarchick, Kyle",="400",="146251293",="400 IM SCY",="19",="4:00.72",="4:00.72",="2019 Futures",="2019 House of Champions",="11/23/2019",="Unattached",="IL",="",="801",="22"
="2141","Ramminger, Ben",="400",="150619180",="400 IM SCY",="18",="4:00.72",="4:00.72",="2019 Futures",="2020 WI Swim 13&Over SC State",="3/6/2020",="Madison Aquatic Club",="WI",="",="801",="22"
="2145","Maginn, Heath",="400",="90690817",="400 IM SCY",="19",="4:00.73",="4:00.73",="""AAAA""",="Terrier Invitational",="11/21/2014",="Unattached",="MV",="",="800",="22"
="2145","Reeves, Brenden",="400",="147099625",="400 IM SCY",="17",="4:00.73",="4:00.73",="2019 Futures",="2019 Winter Junior Nats - West",="12/13/2019",="Bend Swim Club",="OR",="",="818",="22"
="2145","Wang, Tommy",="400",="138338535",="400 IM SCY",="18",="4:00.73",="4:00.73",="2019 Futures",="2017 Winter Junior Nats - West",="12/8/2017",="Mesa Aquatics Club",="AZ",="Yes",="800",="22"
="2148","Chua, Min Zhi",="400",="124415207",="400 IM SCY",="18",="4:00.74",="4:00.74",="2019 Futures",="7th Annual Ithaca College Bomb",="12/2/2017",="Unattached",="US",="",="800",="22"
="2148","Hayes, Nathan",="400",="149027816",="400 IM SCY",="17",="4:00.74",="4:00.74",="2019 Futures",="2019 PNS Short Course Champion",="12/19/2019",="Seattle Metropolitan Aquatic Club",="PN",="",="818",="22"
="2148","Jacobsen, Brennan",="400",="44298219",="400 IM SCY",="17",="4:00.74",="4:00.74",="2017 US Open",="2010 CA SO CAL GRAND PRIX",="1/15/2010",="La Mirada Armada",="CA",="",="818",="22"
