result_rank	full_name	distance	time_id	event_desc	swimmer_age	swim_time_formatted	alt_adj_swim_time_formatted	standard_name	meet_name	swim_date	club_name	lsc_id	foreign_yesno	hytek_power_points	event_id	gender
3859	Stanford, Sydney	500	117006062	500 FR SCY	15	5:00.91	5:00.91	2019 Futures	2017 Sectionals - College Station	2/24/2017	Cypress Fairbanks Swim Club	GU		757	4	f
3861	Staudt, Gillian	500	63376131	500 FR SCY	20	5:00.92	5:00.92	AAAA	Last Chance Qualifier-Women	2/26/2012	Unattached	OH		725	4	f
3861	Weller, Adee	500	135114864	500 FR SCY	20	5:00.92	5:00.92	2019 Futures	2018 Sheraton Le Meridien Fall	11/16/2018	Unattached	CO		725	4	f
3863	Boudreaux, Meridith	500	102195050	500 FR SCY	22	5:00.93	5:00.93	2019 Futures	2015 Wingate Fall Frenzy	12/4/2015	Unattached	NC		725	4	f
3863	Macmillan, Allie	500	116350805	500 FR SCY	16	5:00.93	5:00.93	2019 Futures	2017 VA O VHSL 4A Swim 	2/17/2017	Unattached	PV		736	4	f
3863	Peacock, Greta	500	127980068	500 FR SCY	15	5:00.93	5:00.93	2019 Futures	2018 MD LSC Senior Championshi	2/24/2018	North Baltimore Aquatic Club	MD		757	4	f
3863	Ruona, Tess	500	102236971	500 FR SCY	16	5:00.93	5:00.93	AAAA	2015 IN OLY Winter invite	12/5/2015	Jersey Wahoos	MA		736	4	f
3863	Seggelke, Dora	500	107727143	500 FR SCY	15	5:00.93	5:00.93	AAAA	2016 CC CIF State Swimming & Diving Championships	5/20/2016	Unattached	CA		757	4	f
3868	Hunt, Emma	500	60333813	500 FR SCY	20	5:00.94	5:00.94	AAAA	2011 UT Invite	12/1/2011	Unattached	CA		725	4	f
3868	McEnroe, Kirsti	500	135953410	500 FR SCY	14	5:00.94	5:00.94	2019 Futures	2018 Time Trials East Speedo W	12/6/2018	Y-Spartaquatics Swim Club	SC		782	4	f
3868	Scheideman, Lori D	500	44299533	500 FR SCY	15	5:00.94	5:00.94	2019 Futures	2010 CA SO CAL GRAND PRIX	1/15/2010	California Gold	SN		757	4	f
3868	Vanwinkle, Jordan	500	74670834	500 FR SCY	20	5:00.94	5:00.94	2019 Futures	2013 KY SCY Championship	3/15/2013	Velocity Swim Club	KY		725	4	f
3872	Claflin, Meghan	500	74620398	500 FR SCY	18	5:00.95	5:00.95	2019 Futures	2013 NC AP YMCA SC National Championships	4/3/2013	YMCA of the North Shore	NE		725	4	f
3872	Kaczorowski, Margot	500	124528602	500 FR SCY	16	5:00.95	5:00.95	2019 Futures	2017 IN OLY Winter invite	12/2/2017	Jersey Wahoos	MA		736	4	f
3872	Pilchard, Adrienne	500	44551123	500 FR SCY	17	5:00.95	5:00.95	AAAA	2010 GA Cobb Championships	1/29/2010	Unattached	GA		736	4	f
3872	Roberts, Vivian	500	138113888	500 FR SCY	15	5:00.95	5:00.95	2019 Futures	2019 GU UIL Region 4-6A Champs	2/1/2019	Unattached	GU		757	4	f
3872	Tighe, Olivia	500	128866953	500 FR SCY	16	5:00.95	5:00.95	2019 Futures	2018 ME Junior Olympic Champ	3/17/2018	Coastal Maine Aquatics	ME		736	4	f
3877	Becker, Casey	500	105273498	500 FR SCY	17	5:00.96	5:00.96	2019 Futures	2016 OH OB SW District Meet	2/17/2016	Unattached	OH		736	4	f
3877	Beeson, Hadley	500	137106691	500 FR SCY	15	5:00.96	5:00.96	2019 Futures	2019 NT LAC Ice Breaker	1/11/2019	Elite Swim Program	NT		757	4	f
3877	Davis, Leah	500	45848641	500 FR SCY	18	5:00.96	5:00.96	AAAA	2010 Austin Grand	3/4/2010	SwimMAC Carolina	NC		725	4	f
3877	Grenon, Samantha	500	135173570	500 FR SCY	17	5:00.96	5:00.96	2019 Futures	2018 CT OBS CIAC Girls-Finals	11/17/2018	Unattached	CT		736	4	f
3877	Groccia, Adrienne	500	45849758	500 FR SCY	16	5:00.96	5:00.96	2019 Futures	2010 Austin Grand	3/4/2010	Badger Swim Club	MR		736	4	f
3882	Joyce, Kara Lynn	500	63124606	500 FR SCY	26	5:00.97	4:55.97	AAAA	2012 CO Loveland Sweetheart Me	2/17/2012	Colorado Stars	CO		725	4	f
3882	Lampron, Paige	500	107855110	500 FR SCY	17	5:00.97	5:00.97	2019 Futures	2016 PC NCS Championships - obs	5/13/2016	Unattached	PC		736	4	f
3882	Loftus, Molly	500	55349615	500 FR SCY	17	5:00.97	5:00.97	AAAA	2011 YMCA Nationals Short Cour	4/5/2011	Westport/Weston Family Y Water Rat Swim Team	CT		736	4	f
3882	O'Neill, Lucy	500	150050840	500 FR SCY	16	5:00.97	5:00.97	2019 Futures	2020 SE Southeastern SC Champi	2/22/2020	City of Mobile Swim Association	SE		736	4	f
3882	Reeves, Katie	500	54215042	500 FR SCY	20	5:00.97	5:00.97	AAAA	2011 MPSF Champs	2/23/2011	Unattached	PC		725	4	f
3887	Watkins, Dari	500	101809183	500 FR SCY	22	5:00.98	5:00.98	2019 Futures	2015 A3 Performance Invitation	11/19/2015	Unattached	SI		725	4	f
3888	Cummins, Megan	500	119997362	500 FR SCY	17	5:00.99	5:00.99	2019 Futures	2017 Dolfin ISCA Junior Champi	3/23/2017	H2okie Aquatics	VA		736	4	f
3888	Popowski, Kristyn	500	83497776	500 FR SCY	15	5:00.99	5:00.99	AAAA	2014 NE MIAA Girl D-2 States-O	2/15/2014	Unattached	NE		756	4	f
3890	Daniell, Cameron	500	150566277	500 FR SCY	17	5:01.00	5:01.00	2019 Futures	2020 AZ SC Senior Open Champs @ MAC	2/28/2020	Mesa Aquatics Club	AZ		735	4	f
3890	Ho, Lyndie	500	73910984	500 FR SCY	15	5:01.00	5:01.00	2019 Futures	2013 GU AGS Speedo Champions	2/28/2013	Lakeside Aquatic Club	NT		756	4	f
3890	Milstroh, Kasey	500	101687592	500 FR SCY	17	5:01.00	5:01.00	2019 Futures	2015 MN MSHSL Class A	11/19/2015	Unattached	MN		735	4	f
3893	Cutler, Emily	500	146204267	500 FR SCY	20	5:01.01	5:01.01	2019 Futures	2019 SMU Invitational	11/21/2019	Unattached	CC		724	4	f
3893	Rydzewski, Amber	500	150697836	500 FR SCY	16	5:01.01	5:01.01	2019 Futures	2020 Sectional - Cary	3/7/2020	Raleigh Swimming Association	NC		735	4	f
3895	Morris, Taylor	500	148279126	500 FR SCY	15	5:01.03	5:01.03	2019 Futures	2020 NC TAC TITANS Polar Plung	1/17/2020	TAC Titans	NC		756	4	f
3895	Orringer-Hau, Lindsay	500	146524644	500 FR SCY	15	5:01.03	5:01.03	2019 Futures	2019 MHSAA Girls D1 State Champions	11/22/2019	Unattached	MI		756	4	f
3897	Hummingbird, Janelle	500	103634854	500 FR SCY	14	5:01.04	5:01.04	2019 Futures	2016 NT COPS GSW	1/15/2016	Rockwall Aquatic Center of Excellence	NT		781	4	f
3897	Pawlaski, Emily	500	150638578	500 FR SCY	17	5:01.04	5:01.04	2019 Futures	2020 MN NSAC MN SCY Senior State	3/7/2020	Great Wolf Swim Team	MN		735	4	f
3897	Uricchio, Jasmine	500	150789796	500 FR SCY	15	5:01.04	5:01.04	2019 Futures	2020 CT SOCO Age Group Invite	3/6/2020	Aquabears	CT		756	4	f
3900	Cote, Mariana	500	147583244	500 FR SCY	14	5:01.05	5:01.05	2019 Futures	2019 FG 29th Annual Speedo Winter Cham	12/13/2019	Midtown Weston Aquatics	FG		781	4	f
3900	Faherty, Madison	500	101351537	500 FR SCY	16	5:01.05	5:01.05	2019 Futures	FHSAA 4A Swimming Champs	11/14/2015	Unattached	FL		735	4	f
3900	Hallmark, Kate	500	138946230	500 FR SCY	14	5:01.05	5:01.05	2019 Futures	2019 PV OB MPSSAA 4A3A State	2/23/2019	Unattached	PV		781	4	f
3900	McCoy, Katie	500	128561730	500 FR SCY	18	5:01.05	5:01.05	2019 Futures	2018 AZ  SC Senior Champs at MAC	3/2/2018	Phoenix Swim Club	AZ		724	4	f
3900	Milikich, Hannah	500	146296741	500 FR SCY	19	5:01.05	5:01.05	2019 Futures	2019 Patriot Invitational	11/21/2019	Unattached	ST		724	4	f
3900	Munion, Brooke	500	105430032	500 FR SCY	21	5:01.05	5:01.05	2019 Futures	2016 Sunshine State Champs	2/20/2016	Unattached	FG		724	4	f
3900	Parker, Melissa	500	140043810	500 FR SCY	18	5:01.05	5:01.05	2019 Futures	2019 MN WOLF SCY State	3/9/2019	Mako Aquatics	MN		724	4	f
3900	Thaman, Kenedy	500	96002507	500 FR SCY	16	5:01.05	5:01.05	2019 Futures	2015 FL NASA Junior National Cham	3/26/2015	First Colony Swim Team, Inc.	GU		735	4	f
3900	Tichenor, Kelly	500	125919343	500 FR SCY	17	5:01.05	5:01.05	2019 Futures	2018 IN CSC Winter Invite	1/12/2018	Cardinal Aquatics	KY		735	4	f
3900	Willson, Sydney	500	149640682	500 FR SCY	13	5:01.05	5:01.05	2019 Futures	2020 CA AP ISCA Elite Showcase	2/15/2020	Mission Viejo Nadadores	CA		826	4	f
3910	Gillig, Annie	500	89545238	500 FR SCY	20	5:01.06	5:01.06	2019 Futures	Ohio University v The Ohio Sta	10/25/2014	Unattached	OH		724	4	f
3910	Hall, Jessika	500	54524387	500 FR SCY	17	5:01.06	5:01.06	AAAA	2011 OH Ohio Senior Championsh	3/4/2011	Mason Manta Rays	OH		735	4	f
3910	Johnson, Melinda	500	129105650	500 FR SCY	14	5:01.06	5:01.06	2019 Futures	2018 Sectionals - Austin	3/24/2018	Foothills Swim Team	CO		781	4	f
3910	Macphail, Ellie	500	118033939	500 FR SCY	14	5:01.06	5:01.06	2019 Futures	2017 FL NCSA Age Group Champs	3/22/2017	Great Lakes Sailfish Swimming	LE		781	4	f
3910	Tetreault, Maddie	500	139289987	500 FR SCY	16	5:01.06	5:01.06	2019 Futures	2019 NE RIIL Girls States-O	2/23/2019	Unattached	NE		735	4	f
3915	Anderson, Haley	500	60364060	500 FR SCY	19	5:01.07	5:01.07	AAAA	2011 Hawkeye Invitational	12/2/2011	Unattached	PN		724	4	f
3915	D'Abato, Gabi	500	102153420	500 FR SCY	19	5:01.07	5:01.07	2019 Futures	2015 OH Miami University Invit	12/3/2015	Unattached	OH		724	4	f
3915	Di Blasio, Brigid	500	114313790	500 FR SCY	17	5:01.07	5:01.07	2019 Futures	2016 NJS Holiday Classic XXX	12/16/2016	Somerset Valley YM	NJ		735	4	f
3915	Dixon, Lauren	500	80030775	500 FR SCY	18	5:01.07	5:01.07	2019 Futures	Terrier Invitational 2013	11/22/2013	Unattached	NI	Yes	724	4	f
3915	Mensinger, Megan	500	149477517	500 FR SCY	22	5:01.07	5:01.07	2019 Futures	2020 GLVC Champs	2/14/2020	Unattached	MN		724	4	f
3915	Porter, Olivia	500	148315994	500 FR SCY	16	5:01.07	5:01.07	2019 Futures	2020 GA Eastern Classic-Presented	1/19/2020	Sandpipers Of Nevada	CA		735	4	f
3921	Nitz, Kirsten	500	64265842	500 FR SCY	18	5:01.08	5:01.08	AAAA	2012 KY SCY Championship	3/16/2012	Thorobred Nautical Team	KY		724	4	f
3921	Ward, Lexie	500	147661166	500 FR SCY	12	5:01.08	5:01.08	2019 Futures	2020 IN Mid States All Star Champ	1/5/2020	Carmel Swim Club	IN		915	4	f
3923	Broido, Galen	500	73478972	500 FR SCY	18	5:01.09	5:01.09	2019 Futures	2013 CCSA Champs	2/21/2013	Unattached	NE		724	4	f
3923	Martin, Natalie	500	139648406	500 FR SCY	15	5:01.09	5:01.09	2019 Futures	2019 PV SC Senior Championships	3/9/2019	Arlington Aquatic Club	PV		755	4	f
3923	Smutny, Maddie	500	147588240	500 FR SCY	14	5:01.09	5:01.09	2019 Futures	2019 FG 29th Annual Speedo Winter Cham	12/13/2019	South Florida Aquatic Club	FG		780	4	f
3923	Warren, Amelia	500	103638189	500 FR SCY	13	5:01.09	5:01.09	2019 Futures	2016 NT COPS GSW	1/15/2016	Rockwall Aquatic Center of Excellence	NT		826	4	f
3927	Dykstra, Emily	500	94513301	500 FR SCY	16	5:01.10	5:01.10	2019 Futures	2015 NC NCS Senior SC Champs	2/21/2015	Marlins of Raleigh	NC		734	4	f
3927	Jones, AJ	500	54377214	500 FR SCY	16	5:01.10	5:01.10	2019 Futures	2011 FL Swimming Spring Senior	2/24/2011	Saint Petersburg Aquatics	FL		734	4	f
3927	Morton, Samy	500	135066563	500 FR SCY	18	5:01.10	5:01.10	2019 Futures	2018 UH Phill Hansel Inv	11/16/2018	Unattached	LA		723	4	f
3927	Watson, Linsey	500	149106712	500 FR SCY	16	5:01.10	5:01.10	2019 Futures	2020 GU UIL Region 5-6A Champs	1/31/2020	Unattached	GU		734	4	f
3931	Licari, Linda	500	116141695	500 FR SCY	15	5:01.11	5:01.11	2019 Futures	2017 ILOP SCST CHICAGOLAND CHA	2/10/2017	St Charles Swim Team	IL		755	4	f
3931	Lu, Sydney	500	148577797	500 FR SCY	15	5:01.11	5:01.11	2019 Futures	2020 PC SCSC Senior Open	1/25/2020	Pleasanton Seahawks	PC		755	4	f
3933	Abbas, Kelsey	500	80688103	500 FR SCY	19	5:01.12	5:01.12	2019 Futures	2013 Hawkeye Invitational	12/6/2013	Unattached	IA		723	4	f
3933	Behrens, Nicole	500	150017978	500 FR SCY	18	5:01.12	5:01.12	2019 Futures	2020 MD LSC Senior Championshi	2/22/2020	North Baltimore Aquatic Club	MD		723	4	f
3933	Carson, Megan	500	146731740	500 FR SCY	17	5:01.12	5:01.12	2019 Futures	2019 NC YOTA Arena Capital Cla	12/7/2019	YMCA of the Triangle Area Swim Team	NC		734	4	f
3933	Davis, Emily	500	135017581	500 FR SCY	21	5:01.12	5:01.12	2019 Futures	2018 Ohio State Fall Open Invi	11/15/2018	Unattached	OH		723	4	f
3933	Groome, Kirsten	500	69906591	500 FR SCY	22	5:01.12	5:01.12	2019 Futures	Purdue Invite 2012	11/16/2012	Unattached	OZ		723	4	f
3938	Edwards, Paige	500	146521194	500 FR SCY	16	5:01.13	5:01.13	2019 Futures	2019 Girls MHSAA Division 2 Ch	11/22/2019	Unattached	MI		734	4	f
3938	Greer, Klaudia	500	125203414	500 FR SCY	17	5:01.13	5:01.13	2019 Futures	2017 FL CAT Jingle Bell Invite	12/8/2017	Tampa Bay  Aquatics	FL		734	4	f
3938	Kearns, Isabella	500	75158031	500 FR SCY	17	5:01.13	5:01.13	2019 Futures	2013 CA OB CIF-SS Division 1	5/7/2013	Unattached	CA		734	4	f
3938	Krepp, Morgan	500	115426946	500 FR SCY	17	5:01.13	5:01.13	2019 Futures	2017 NT APPS North Regional 	1/27/2017	Unattached	NT		734	4	f
3938	Murtaugh, Codyanne	500	59865720	500 FR SCY	18	5:01.13	5:01.13	AAAA	2011 Terrapin Cup Invitational	11/17/2011	Unattached	MA		723	4	f
3938	Pilecki, Sarah	500	139657493	500 FR SCY	17	5:01.13	5:01.13	2019 Futures	2019 Sectionals - Raleigh 	3/9/2019	TAC Titans	NC		734	4	f
3938	Randolph, Courtney	500	45853356	500 FR SCY	18	5:01.13	5:01.13	AAAA	2010 Austin Grand	3/4/2010	Plantation Swim Team	FG		723	4	f
3938	Wright, Esme	500	150033119	500 FR SCY	18	5:01.13	5:01.13	2019 Futures	2020 OH OB SW Sectional and  D	2/7/2020	Unattached	OH		723	4	f
3946	Cowan, Courtney	500	102161022	500 FR SCY	19	5:01.14	5:01.14	2019 Futures	TPSC Invitational @ Kenyon 15-	12/5/2015	Unattached	MD	Yes	723	4	f
3947	Ahn, Ashley	500	83686977	500 FR SCY	22	5:01.15	5:01.15	2019 Futures	2014 MPSF Champs	2/19/2014	Unattached	HI		723	4	f
3948	Murphy, Megan	500	135743439	500 FR SCY	16	5:01.16	5:01.16	2019 Futures	2018 GU TWST Southern Senior Champs	12/1/2018	Magnolia Aquatic Club	GU		734	4	f
3948	Smith, Madison	500	147481048	500 FR SCY	14	5:01.16	5:01.16	2019 Futures	2019 PV RMSC Holiday Invitational	12/14/2019	Rockville Montgomery Swim Club	PV		780	4	f
3948	Stock, Maggie	500	129192523	500 FR SCY	15	5:01.16	5:01.16	2019 Futures	2018 IN Senior Short Course Champs	3/10/2018	Summit City Aquatics	IN		755	4	f
3948	Zimmermann, Emily	500	90657662	500 FR SCY	18	5:01.16	5:01.16	2019 Futures	Terrier Invitational	11/21/2014	Unattached	NJ		723	4	f
3952	Barthold, Laura	500	85000172	500 FR SCY	17	5:01.17	5:01.17	2019 Futures	2014 MA OB PIAA States AAA Girls	3/12/2014	Unattached	MA		734	4	f
3952	Bixler, Caroline	500	69596528	500 FR SCY	18	5:01.17	5:01.17	2019 Futures	2012 Hokie Fall Invitational M	11/15/2012	Unattached	MA		723	4	f
3952	Lipkin, Elaine	500	146675550	500 FR SCY	19	5:01.17	5:01.17	2019 Futures	PRINCETON SWIMMING BIG AL OPEN	12/6/2019	Unattached	AD		723	4	f
3955	Dobler, Katie	500	60698174	500 FR SCY	20	5:01.18	5:01.18	AAAA	2011 AM Pittsburgh Invitational	11/18/2011	Unattached	CT		723	4	f
3955	Schleicher, Karin	500	44299539	500 FR SCY	20	5:01.18	5:01.18	AAAA	2010 CA SO CAL GRAND PRIX	1/15/2010	California Polytecnnic State University	CA		723	4	f
3957	Housman, Paige	500	147341172	500 FR SCY	15	5:01.19	5:01.19	2019 Futures	2019 AZ FAST Winter Lights	12/7/2019	Flying Fish Arizona Swim Team	AZ		754	4	f
3957	Motter, Megan	500	94299095	500 FR SCY	16	5:01.19	5:01.19	2019 Futures	2015 VA 6A South Regional Cham	2/14/2015	Unattached	VA		734	4	f
3957	Wuoti, Kelsey	500	73944111	500 FR SCY	18	5:01.19	5:01.19	2019 Futures	2013 AZ SR State SC	2/28/2013	Tucson Ford Dealers Aquatics	AZ		723	4	f
3960	Culpepper, Caroline	500	101668966	500 FR SCY	19	5:01.20	5:01.20	2019 Futures	2015 UH Phill Hansel Inv	11/19/2015	Unattached	SN		723	4	f
3960	Deveney, Chloe	500	146887267	500 FR SCY	18	5:01.20	5:01.20	2019 Futures	MIT Winter Invite	12/8/2019	Unattached	NE		723	4	f
3960	Feierabend, Ilsa	500	83359262	500 FR SCY	21	5:01.20	5:01.20	2019 Futures	2014 America East Champs	2/13/2014	Unattached	NE		723	4	f
3960	Gibbs, Ella	500	128951834	500 FR SCY	14	5:01.20	5:01.20	2019 Futures	2018 GA ESSZ Age Group Champs	3/17/2018	Performance Elite Aquatics	MS		779	4	f
3960	Ryan, Emily	500	106073789	500 FR SCY	15	5:01.20	5:01.20	2019 Futures	2016 ILOP Senior Chmp Discover	3/5/2016	St Charles Swim Team	IL		754	4	f
3965	Gocke, Alayna	500	107518447	500 FR SCY	17	5:01.21	5:01.21	2019 Futures	2016 CA OB CIF-SS Division 3	5/11/2016	Unattached	CA		733	4	f
3965	Tarvestad, Kate	500	73558679	500 FR SCY	15	5:01.21	5:01.21	2019 Futures	2013 KY Pannell KHSAA Champs	2/21/2013	Triton Swimming	KY		754	4	f
3967	Besman, Melissa	500	51096105	500 FR SCY	18	5:01.22	5:01.22	AAAA	FRANK ELM INVITE 2010	11/19/2010	Unattached	LE		722	4	f
3967	Debever, Taylor	500	54223785	500 FR SCY	18	5:01.22	5:01.22	AAAA	2011 ECAC Champs	2/25/2011	Unattached	US		722	4	f
3967	Holmquist, Emma	500	113196264	500 FR SCY	18	5:01.22	5:01.22	2019 Futures	2016 Total Performance Invite	12/3/2016	Unattached	CT		722	4	f
3967	Rodriguez Rivera, Sharo	500	112690576	500 FR SCY	20	5:01.22	5:01.22	2019 Futures	2016 UH Phill Hansel Inv	11/18/2016	Unattached	GU	Yes	722	4	f
3971	Earley, Cristin	500	150440233	500 FR SCY	17	5:01.23	5:01.23	2019 Futures	2020 CT OBS Fairchester League 	2/29/2020	Unattached	CT		733	4	f
3971	Green, Claire	500	80217328	500 FR SCY	16	5:01.23	5:01.23	2019 Futures	2013 MIOB MHSAA DI Girls State	11/22/2013	Unattached	MI		733	4	f
3971	Growe, Alanna	500	121547779	500 FR SCY	14	5:01.23	5:01.23	2019 Futures	2017 FL Area 3 Championships	7/28/2017	Saint Petersburg Aquatics	FL		779	4	f
3974	Hayes, Margaret	500	129064311	500 FR SCY	14	5:01.24	5:01.24	2019 Futures	2018 PN Northwest Region SC Age Group Champs	3/22/2018	Bainbridge Island Swim Club	PN		779	4	f
3974	Hyland, Laura	500	73721828	500 FR SCY	18	5:01.24	5:01.24	2019 Futures	2013 BIG EAST Champs	2/27/2013	Unattached	CT	Yes	722	4	f
3974	Long, Kelly	500	93705543	500 FR SCY	17	5:01.24	5:01.24	2019 Futures	2015 MD IAAM Championships	2/1/2015	Unattached	MD		733	4	f
3974	Pearson, Amy	500	106073544	500 FR SCY	17	5:01.24	5:01.24	2019 Futures	2016 ILOP Senior Chmp Discover	3/5/2016	St Charles Swim Team	IL		733	4	f
3974	Simpson, Cece	500	58475524	500 FR SCY	16	5:01.24	5:01.24	2019 Futures	2011 NCSA Jr National Swimming	3/15/2011	YMCA Westside Silver Fins	AZ		733	4	f
3979	Brown, Gabbie	500	107633801	500 FR SCY	16	5:01.25	5:01.25	2019 Futures	2016 CA OB CIF-SS Division 2	5/13/2016	Unattached	CA		733	4	f
3979	Hardart, Lucy	500	150019118	500 FR SCY	16	5:01.25	5:01.25	2019 Futures	2020 MD LSC Senior Championshi	2/22/2020	Naval Academy Aquatic Club	MD		733	4	f
3979	Heim, Natalie	500	147560265	500 FR SCY	17	5:01.25	5:01.25	2019 Futures	2019 NJS EEX Holiday Classic XXXIII	12/13/2019	YMCA of Greater Monmouth County	NJ		733	4	f
3979	Hurley, Caitlin	500	150019606	500 FR SCY	15	5:01.25	5:01.25	2019 Futures	2020 MD LSC Senior Championshi	2/22/2020	North Baltimore Aquatic Club	MD		754	4	f
3979	Maguire, Abby	500	139290095	500 FR SCY	15	5:01.25	5:01.25	2019 Futures	2019 NE RIIL Girls States-O	2/23/2019	Unattached	NE		754	4	f
3979	Palmer, Alana	500	90421158	500 FR SCY	14	5:01.25	5:01.25	2019 Futures	2014 MV CSC Jim Devine Memoria	11/14/2014	Lincoln Select Swimming	MW		779	4	f
3979	Phelps, Anna	500	137642243	500 FR SCY	13	5:01.25	5:01.25	2019 Futures	2019 PV USA Swimming IM Xtreme Games-NE	1/25/2019	Plymouth Whitemarsh Aquatics	MA		824	4	f
3979	Vanovermeiren, Sydney	500	113120857	500 FR SCY	15	5:01.25	5:01.25	2019 Futures	2016 ILOB IHSA GIRLS STATE CHA	11/18/2016	Unattached	IL		754	4	f
3979	Watson, Alex	500	138601913	500 FR SCY	14	5:01.25	5:01.25	2019 Futures	2019 ST UIL 5A State Meet	2/15/2019	Unattached	ST		779	4	f
3988	Florio, Rachel	500	125036605	500 FR SCY	16	5:01.26	5:01.26	2019 Futures	2017 PV NCAP Invitational	12/9/2017	Eagle Swim Team Inc.	MD		733	4	f
3988	Harrington, Lauren	500	52666615	500 FR SCY	18	5:01.26	5:01.26	AAAA	2011 SE Gabrielle Rose Classic	1/14/2011	Memphis Tiger YMCA Swimming	SE		722	4	f
3988	Santilena, Kate	500	61588212	500 FR SCY	17	5:01.26	5:01.26	AAAA	2012 CA FAST SCS Senior Meet	1/13/2012	Pacific Swim	SI		733	4	f
3988	Stiles, Nicole	500	130434950	500 FR SCY	15	5:01.26	5:01.26	2019 Futures	2018 PC NCS Championship - obs	5/11/2018	Unattached	PC		754	4	f
3988	Wasmuth, Hannah	500	125646791	500 FR SCY	15	5:01.26	5:01.26	2019 Futures	2017 GA Georgia Senior Short Course St	12/9/2017	Dynamo Swim Club	GA		754	4	f
3993	Brinton, Emma	500	146212361	500 FR SCY	20	5:01.27	5:01.27	2019 Futures	TYR '85 Invite	11/22/2019	Unattached	AM		722	4	f
3993	Van Allen, Clara	500	45532263	500 FR SCY	20	5:01.27	5:01.27	AAAA	2010 America East Chamos	2/25/2010	Unattached	IN		722	4	f
3995	Jones, Kelley	500	135495560	500 FR SCY	19	5:01.28	5:01.28	2019 Futures	14th Annual SCAD Invite	11/29/2018	Unattached	GA		722	4	f
3995	Leclair, Ashley	500	70739076	500 FR SCY	16	5:01.28	5:01.28	2019 Futures	2012 SE NAC NIKE Music City In	11/30/2012	Lakeside Swim Team	KY		733	4	f
3995	Moore, Maureen	500	139862029	500 FR SCY	20	5:01.28	5:01.28	2019 Futures	2019 NCAA DII	3/15/2019	Unattached	FL		722	4	f
3995	Morin, Katie	500	52010352	500 FR SCY	17	5:01.28	5:01.28	AAAA	2010 NE GMSC Seniors	12/16/2010	Seacoast Swimming Association	NE		733	4	f
3999	Leonard, Shelby	500	51465119	500 FR SCY	17	5:01.29	5:01.29	AAAA	2010 FL GSC Holiday Classic	12/3/2010	Sarasota YMCA Sharks	FL		733	4	f
3999	Roedig, Kellie	500	51843796	500 FR SCY	16	5:01.29	5:01.29	2019 Futures	2010 PV Tom Dolan Invitational	12/9/2010	Central Bucks Swim Team	MA		733	4	f
3999	Tiltmann, Reese	500	150620035	500 FR SCY	15	5:01.29	5:01.29	2019 Futures	2020 WI Swim 13&Over SC State	3/7/2020	Elmbrook Swim Club	WI		753	4	f
4002	Belbot, Maggie	500	136476670	500 FR SCY	13	5:01.30	5:01.30	2019 Futures	2018 MD NBAC 45th Annual Christmas	12/15/2018	North Baltimore Aquatic Club	MD		823	4	f
4002	Gregorace, Sophia	500	138820679	500 FR SCY	16	5:01.30	5:01.30	2019 Futures	2019 MR Senior Mets Winter Championship	2/17/2019	Long Island Aquatic Club	MR		732	4	f
4002	Nasky, Nancy	500	135532387	500 FR SCY	21	5:01.30	5:01.30	2019 Futures	8th Annual Ithaca College Bomb	11/30/2018	Unattached	NI		722	4	f
4002	Schumacher, London	500	80893853	500 FR SCY	17	5:01.30	5:01.30	2019 Futures	2013 Speedo Winter Jr Nats Time Trials	12/12/2013	Smoky Mountain Aquatic Club	NC		732	4	f
4002	Underwood, Mallory	500	120000591	500 FR SCY	17	5:01.30	5:01.30	2019 Futures	2017 Dolfin ISCA Junior Champi	3/23/2017	Tri Aquatics	SE		732	4	f
4002	Vincent, Ellie	500	135068151	500 FR SCY	20	5:01.30	5:01.30	2019 Futures	2018 UH Phill Hansel Inv	11/16/2018	Unattached	LA		722	4	f
4008	Blaauw, Hayley	500	135101004	500 FR SCY	21	5:01.31	5:01.31	2019 Futures	2018 Sheraton Le Meridien Fall	11/16/2018	Unattached	NC		721	4	f
4008	Dong, Cindy	500	95871507	500 FR SCY	15	5:01.31	5:01.31	2019 Futures	2015 NC AP YMCA Nationals SCY	4/2/2015	Sarasota YMCA Sharks	FL		753	4	f
4008	Killion, Natalie	500	145519378	500 FR SCY	14	5:01.31	5:01.31	2019 Futures	2019 NI STAR Can-Am Challenge	11/8/2019	Clarence Swim Club	NI		778	4	f
4008	Koch, Julianne	500	55222176	500 FR SCY	14	5:01.31	5:01.31	2019 Futures	2011 NI - North Region Speedo Championships	3/24/2011	Team Suffolk	MR		778	4	f
4008	Marcos, Madeleine	500	53891225	500 FR SCY	15	5:01.31	5:01.31	2019 Futures	2011 ST  4A State Meet	2/18/2011	Unattached	NT	Yes	753	4	f
4008	Thomas, Katelynn	500	135093518	500 FR SCY	19	5:01.31	5:01.31	2019 Futures	2018 House of Champions	11/16/2018	Unattached	MI		721	4	f
4014	Ashton, Lauren	500	146295080	500 FR SCY	19	5:01.32	5:01.32	2019 Futures	2019 Patriot Invitational	11/21/2019	Unattached	KY		721	4	f
4014	Boreyko, Kelsey	500	45010605	500 FR SCY	16	5:01.32	5:01.32	2019 Futures	2010 SI Senior Classic	2/12/2010	Pacific Swim	SI		732	4	f
4014	Johnson, Kylie	500	128355878	500 FR SCY	16	5:01.32	5:01.32	2019 Futures	2018 VA SC Senior Champs	3/3/2018	757 Swim	VA		732	4	f
