result_rank	full_name	distance	time_id	event_desc	swimmer_age	swim_time_formatted	alt_adj_swim_time_formatted	standard_name	meet_name	swim_date	club_name	lsc_id	foreign_yesno	hytek_power_points	event_id	gender
2688	Hanson, Ethan	200	77686163	200 BK LCM	15	2:11.68	2:11.68	2019 Futures	2013 OR LC 13 & Over 	7/25/2013	Portland Aquatic Club	OR		834	67	m
2688	Jacobson, Vadim	200	99394187	200 BK LCM	18	2:11.68	2:11.68	2019 Futures	2015 MD LSC LC Championships	7/31/2015	Unattached	MD		735	67	m
2688	Madzy, Joshua	200	143758224	200 BK LCM	19	2:11.68	2:11.68	2019 Futures	2019 Futures - Geneva	8/4/2019	Club Mountaineer Aquatics	WV		735	67	m
2688	Suchy, Will	200	121658133	200 BK LCM	17	2:11.68	2:11.68	2019 Futures	2017 NC AP LC Y Nationals	8/1/2017	Wilton Y Wahoos Swim Club	CT		746	67	m
2693	Casino, Joe	200	58248294	200 BK LCM	17	2:11.69	2:11.69	2019 Futures	2011 Summer Junior Nats	8/8/2011	Badger Swim Club	MR		746	67	m
2693	Davidson, Austin	200	67214202	200 BK LCM	18	2:11.69	2:11.69	2019 Futures	2012 Speedo Champions Series-Central Zone Sec 1	7/19/2012	South East Metro Sharks Swim Club	MN		734	67	m
2693	Deveney, Conor	200	48994187	200 BK LCM	17	2:11.69	2:11.69	2019 Futures	2010  PV AP  YMCA LC Nationals 	7/26/2010	Wilton Y Wahoos Swim Club	CT		746	67	m
2693	Oland, Remington	200	131664256	200 BK LCM	19	2:11.69	2:11.69	2019 Futures	2018 Pro Series - Columbus 	7/7/2018	Unattached	OH		734	67	m
2693	Palazzo, Ross	200	76424350	200 BK LCM	16	2:11.69	2:11.69	2019 Futures	2013 LE The Robert F. Busbey 	6/21/2013	Hudson Explorer Aquatic	LE		789	67	m
2693	Rogers, Zach	200	98792521	200 BK LCM	19	2:11.69	2:11.69	2019 Futures	2015 MV Region VIII Summer Sectionals	7/15/2015	U. of Missouri	MV		734	67	m
2699	Bowles, Charley	200	67957565	200 BK LCM	17	2:11.70	2:11.70	2019 Futures	2012 VA LC SR Championships	7/26/2012	Coast Guard Blue Dolphins	VA		746	67	m
2699	Curran, Alex	200	143582193	200 BK LCM	17	2:11.70	2:11.70	2019 Futures	2019 OR 11&O LC Championship	7/26/2019	Columbia River Swim Team	OR		746	67	m
2699	O'Shea, Liam	200	99496398	200 BK LCM	17	2:11.70	2:11.70	2019 Futures	2015 CC Western Zone Senior Championships	7/30/2015	Multnomah Athletic Club	OR		746	67	m
2699	Scobee, Jack	200	88563412	200 BK LCM	15	2:11.70	2:11.70	2019 Futures	2014 CT Age Group Championship	7/24/2014	Aquabears	CT		834	67	m
2699	Servati, John	200	58355142	200 BK LCM	18	2:11.70	2:11.70	2019 Futures	2011 MS  MSI Long Course Champions	7/21/2011	Shock  Wave	MS		734	67	m
2704	Edwards, Adam	200	110559827	200 BK LCM	18	2:11.71	2:11.71	2019 Futures	2016 CC Western Zone Senior Championships	8/3/2016	Cache Valley Marlins	UT		734	67	m
2704	McGraw, Todd	200	57902969	200 BK LCM	21	2:11.71	2:11.71	2019 Futures	2011 GA Georgia Swimming Sr. Long Course State Cha	7/21/2011	SwimAtlanta	GA		734	67	m
2704	Pisani, Will	200	77596807	200 BK LCM	15	2:11.71	2:11.71	2019 Futures	2013 FL SZS Summer Sectionals	7/18/2013	Lake Lytal Lightning	FG	Yes	833	67	m
2707	Althoff, Noah	200	143258106	200 BK LCM	17	2:11.72	2:11.72	2019 Futures	2019 SE Southeastern LC Champs	7/21/2019	Baylor Swim Club	SE		745	67	m
2707	Gvozdas, Cole	200	121765145	200 BK LCM	17	2:11.72	2:11.72	2019 Futures	2017 NCSA Summer Champs	8/1/2017	NOVA of Virginia Aquatics, Inc	VA		745	67	m
2707	Howell, Caleb	200	121322009	200 BK LCM	20	2:11.72	2:11.72	2019 Futures	2017 SC LSC Long Course State C	7/22/2017	Team Greenville	SC		734	67	m
2707	Kremer, Calvin	200	143491613	200 BK LCM	17	2:11.72	2:11.72	2019 Futures	2019 PN PNS Senior LC Championship	7/27/2019	West Coast Aquatics	PN		745	67	m
2707	Lenhoff, Colin	200	57780302	200 BK LCM	18	2:11.72	2:11.72	2019 Futures	2011 CC WZ Gold Section Speedo Championship Series	7/20/2011	Heartland Swim Assoc	SI		734	67	m
2712	Borden, Brian	200	88493296	200 BK LCM	18	2:11.73	2:11.73	2019 Futures	2014  WI 13 & Over LC State Ch	7/31/2014	Elmbrook Swim Club	WI		734	67	m
2712	Braunschweig, Adam	200	143292409	200 BK LCM	16	2:11.73	2:11.73	2019 Futures	2019 Sectionals - Minneapolis	7/20/2019	Schroeder YMCA Swim Team	WI		788	67	m
2712	Gehling, Nick	200	110583751	200 BK LCM	17	2:11.73	2:11.73	2019 Futures	2016 IA Iowa Swimming Long Course Championships	7/31/2016	Black Hawk Area Swim Team	IA		745	67	m
2712	Keith, Daniel	200	95779090	200 BK LCM	15	2:11.73	2:11.73	2019 Futures	2015 IN Speedo Sectionals at Indianapolis	3/26/2015	Club Wolverine	MI		833	67	m
2712	Limon, Mauricio	200	107011478	200 BK LCM	19	2:11.73	2:11.73	2019 Futures	Mexican Swimming Circuit	4/6/2016	Azura Florida Aquatics	FG	Yes	734	67	m
2712	Moniz, Noah	200	95391375	200 BK LCM	16	2:11.73	2:11.73	2019 Futures	2015 FG Speedo Sectional Championships	3/15/2015	Bluefish Swim Club	NE		788	67	m
2712	Noble, Ross	200	145200227	200 BK LCM	15	2:11.73	2:11.73	2019 Futures	2019 NC SGSA Senior Elite LC M	11/2/2019	YMCA of the Triangle Area Swim Team	NC		833	67	m
2712	Stupey, John	200	65848422	200 BK LCM	17	2:11.73	2:11.73	2019 Futures	2012 PNS Last Chance for Glory	6/8/2012	StingRay Swim Club	PN		745	67	m
2712	Zoucha, Jonathan	200	64059595	200 BK LCM	15	2:11.73	2:11.73	2019 Futures	2012 Speedo Champions Series - West	3/8/2012	Tualatin Hills Swim Club	OR		833	67	m
2721	Flager, Austin	200	77857931	200 BK LCM	18	2:11.74	2:11.74	2019 Futures	2013 NCSA Summer Swimming Cham	7/30/2013	Northridge Area Swimming Assoc	IN		733	67	m
2721	Perera, Nicholas	200	110532759	200 BK LCM	16	2:11.74	2:11.74	2019 Futures	2016  Junior TT	8/12/2016	Cincinnati Marlins	OH		788	67	m
2723	Brinegar, Michael	200	121083995	200 BK LCM	17	2:11.75	2:11.75	2019 Futures	2017 CA  Los Angeles Invite 	7/14/2017	Mission Viejo Nadadores	CA		745	67	m
2723	Leighninger, Ian	200	132882481	200 BK LCM	16	2:11.75	2:11.75	2019 Futures	2018 Futures - Richmond	8/5/2018	Dayton Raiders	OH		788	67	m
2723	Sampson, Will	200	132914121	200 BK LCM	16	2:11.75	2:11.75	2019 Futures	2018 NCSA Summer Swimming Champ	8/3/2018	Dads Club Swim Team	GU		788	67	m
2726	Fergus, Nolan	200	121764689	200 BK LCM	16	2:11.76	2:11.76	2019 Futures	2017 NCSA Summer Champs	8/2/2017	Academy Bullets Swim Club	IL		788	67	m
2726	Higdon, Stuart	200	143769598	200 BK LCM	15	2:11.76	2:11.76	2019 Futures	2019 Futures - Greensboro 	8/4/2019	Area Tallahassee Aquatic Club	FL		833	67	m
2726	Hills, Cj	200	143055577	200 BK LCM	17	2:11.76	2:11.76	2019 Futures	2019 Sectionals - Greensboro	7/14/2019	South Carolina Swim Club	SC		745	67	m
2726	Lara, Nicholas	200	106109340	200 BK LCM	17	2:11.76	2:11.76	2019 Futures	2016 American Short Course 	3/4/2016	Boulder City Henderson Swim Team	CA		745	67	m
2730	Edwards, Jonathan	200	143745108	200 BK LCM	16	2:11.77	2:11.77	2019 Futures	2019 FL TYR ISCA Summer Senior Ch	7/31/2019	Naval Academy Aquatic Club	MD		787	67	m
2730	Monahan, Sean	200	48857745	200 BK LCM	17	2:11.77	2:11.77	2019 Futures	2010 IN Speedo Champions Series	7/21/2010	M.E. Lyons/Anderson Barracudas	OH		745	67	m
2730	Sironen, Alex	200	148833953	200 BK LCM	20	2:11.77	2:11.77	2019 Futures	2019 U.S. Open	12/7/2019	Xavier University Swim Team	OH		733	67	m
2730	Suarez, J.D.	200	143930880	200 BK LCM	14	2:11.77	2:11.77	2019 Futures	2019 Zone AG Champs - Pleasant Prairie	8/1/2019	CSP Tideriders	OZ		888	67	m
2730	Wilcher, Sam	200	64481085	200 BK LCM	23	2:11.77	2:11.77	2019 Futures	2012 Pro Swim - Indianapolis	3/29/2012	Concord Swim Club	IN		733	67	m
2730	Yuk, Gabriel	200	133004924	200 BK LCM	15	2:11.77	2:11.77	2019 Futures	Hong Kong Open Swimming Championship	8/12/2018	Irvine Novaquatics	CA	Yes	832	67	m
2736	Brower, Pieter	200	67385156	200 BK LCM	16	2:11.78	2:11.78	2019 Futures	2012 YMCA National Long Course	7/23/2012	Greensboro Community YMCA	NC		787	67	m
2736	Brunelli, Michael	200	99565171	200 BK LCM	17	2:11.78	2:11.78	2019 Futures	2015 FL Dolfin Summer Senior Beac	7/30/2015	Crimson Aquatics	NE		744	67	m
2736	Davis, Grant	200	142137819	200 BK LCM	15	2:11.78	2:11.78	2019 Futures	2019 GA Stars and Stripes	6/16/2019	Chattahoochee Gold Swim Club	GA		832	67	m
2736	Krueger, Dylan	200	143392124	200 BK LCM	17	2:11.78	2:11.78	2019 Futures	2019 Sectionals - Gresham	7/20/2019	Phoenix Swim Club	AZ		744	67	m
2736	Smith, Daniel	200	87047485	200 BK LCM	17	2:11.78	2:11.78	2019 Futures	2014 IA L4A Swim Pink A+ Invitational	6/20/2014	Scout Aquatics	IL		744	67	m
2736	Westmont, Sam	200	121700428	200 BK LCM	17	2:11.78	2:11.78	2019 Futures	2017 Futures - Geneva	8/6/2017	Tide Swimming	VA		744	67	m
2742	Boscaino, Teodoro	200	64270991	200 BK LCM	18	2:11.79	2:11.79	2019 Futures	2012 Spring Southern Zone Selectionals	3/15/2012	Unattached	FL		733	67	m
2742	Eyman Casey, Abe	200	88281185	200 BK LCM	17	2:11.79	2:11.79	2019 Futures	2014 IA Swimming Long Course	7/24/2014	Iowa Flyers Swim Club	IA		744	67	m
2742	Fagen, Seth	200	121255556	200 BK LCM	16	2:11.79	2:11.79	2019 Futures	2017 Sectionals - Columbus	7/19/2017	East Grand Rapids Aquatics	MI		787	67	m
2742	Maginn, Andy	200	98791706	200 BK LCM	16	2:11.79	2:11.79	2019 Futures	2015 MV Region VIII Summer Sectionals	7/15/2015	Kansas City Blazers	MV		787	67	m
2742	McAnany, Clay	200	77855752	200 BK LCM	17	2:11.79	2:11.79	2019 Futures	2013 GU TWST Sectional Champs	7/30/2013	Alamo Area Aquatic Association	ST		744	67	m
2747	Apel, Aaron	200	110369899	200 BK LCM	17	2:11.80	2:11.80	2019 Futures	2016 AZ LC Senior State Championship	7/31/2016	Scottsdale Aquatic Club	AZ		744	67	m
2747	Futch, Connor	200	98865043	200 BK LCM	17	2:11.80	2:11.80	2019 Futures	2015 LA Long Course State Cham	7/16/2015	Crawfish Aquatics	LA		744	67	m
2747	Gronbeck, Christian	200	67663218	200 BK LCM	19	2:11.80	2:11.80	2019 Futures	2012 NI - Speedo Champions Series	8/2/2012	Charter Oak Aquatic Club	CT		732	67	m
2747	Hoce, Garrett	200	99042204	200 BK LCM	19	2:11.80	2:11.80	2019 Futures	2015 MN MNSI Speedo Sectionals	7/17/2015	Club Hawkeye	IA		732	67	m
2747	Jiardini, Isaac	200	98033510	200 BK LCM	15	2:11.80	2:11.80	2019 Futures	2015 WI LAKE WGLO	6/27/2015	Schroeder YMCA Swim Team	WI		832	67	m
2747	Nelms, Jake	200	132991576	200 BK LCM	17	2:11.80	2:11.80	2019 Futures	2018 Futures - Rochester	8/5/2018	Alamo Area Aquatic Association	ST		744	67	m
2747	Shen, Myron	200	77687218	200 BK LCM	14	2:11.80	2:11.80	2019 Futures	2013 OR LC 13 & Over 	7/25/2013	Tualatin Hills Swim Club	OR		887	67	m
2754	Curreri, James	200	143763463	200 BK LCM	16	2:11.81	2:11.81	2019 Futures	2019 AP LC Y Nationals FINAL COPY	7/31/2019	Lakeland Hills  YMCA	NJ		787	67	m
2754	Gaissert, Philipp	200	49154612	200 BK LCM	17	2:11.81	2:11.81	2019 Futures	2010 NE CRIM NES LC Open Champ	7/30/2010	Bernal's Gator Swim Club	NE		744	67	m
2754	Schlegel, Erik	200	121734358	200 BK LCM	16	2:11.81	2:11.81	2019 Futures	2017 GU AGS Southern Zone Senior  Champs	8/2/2017	South Shore Sails	GU		787	67	m
2754	Stewart, Matt	200	47078591	200 BK LCM	21	2:11.81	2:11.81	2019 Futures	2010 IN BA Early Bird	5/21/2010	Boilermaker Aquatics	IN		747	67	m
2754	Tenney, Mason	200	77212961	200 BK LCM	16	2:11.81	2:11.81	2019 Futures	2013 ST TXLA Texas Senior Circ	7/11/2013	Nitro Swimming	ST		787	67	m
2759	Cheng, Jonathan	200	121084601	200 BK LCM	17	2:11.82	2:11.82	2019 Futures	2017 CA  Los Angeles Invite 	7/14/2017	Irvine Novaquatics	CA		744	67	m
2759	Heise, Matthew	200	64083177	200 BK LCM	19	2:11.82	2:11.82	2019 Futures	2012 WI Speedo Champions Serie	3/8/2012	Unattached	NI		732	67	m
2759	Riley, Brett	200	141258642	200 BK LCM	19	2:11.82	2:11.82	2019 Futures	2019 IN BA Early Bird Invitational	5/19/2019	Unattached	IN		732	67	m
2759	Straw, Alex	200	77499085	200 BK LCM	17	2:11.82	2:11.82	2019 Futures	2013 CA Summer Sectionals	7/17/2013	Truckee-Tahoe Swim Team	SN		744	67	m
2759	Zuyus, Tyler	200	121539401	200 BK LCM	17	2:11.82	2:11.82	2019 Futures	2017 FG Senior Championships	7/28/2017	Pompano Beach Piranhas	FG		744	67	m
2764	Barberena, Eisner	200	118497140	200 BK LCM	22	2:11.83	2:11.83	2019 Futures	2017 Pro Swim - Atlanta	5/6/2017	Azura Florida Aquatics	FG	Yes	732	67	m
2764	Blake, Harrison	200	145732153	200 BK LCM	16	2:11.83	2:11.83	2019 Futures	2019 CA Kevin Perry Sr Invite at RMDA-LCM	11/3/2019	Swim Pasadena	CA		786	67	m
2764	Copley, Brian	200	143453593	200 BK LCM	19	2:11.83	2:11.83	2019 Futures	2019 CA  Los Angeles Invite	7/12/2019	Peak Swimming	PC		732	67	m
2764	Hynes, Michael	200	132911982	200 BK LCM	17	2:11.83	2:11.83	2019 Futures	2018 NCSA Summer Swimming Champ	7/31/2018	Nation's Capital Swim Club	PV		743	67	m
2764	Mathews, Sean	200	65730917	200 BK LCM	22	2:11.83	2:11.83	2019 Futures	2012 Mutual of Omaha Swimvitational	6/8/2012	NASA Wildcat Aquatics	IL		732	67	m
2764	Sachtjen, Desmon	200	133026983	200 BK LCM	17	2:11.83	2:11.83	2019 Futures	2018 WI Long Course Wisconsin	8/4/2018	McFarland Spartan Sharks	WI		743	67	m
2770	Harry, Dominic	200	99118436	200 BK LCM	16	2:11.84	2:11.84	2019 Futures	2015 OH OSSC Central Zone Sect	7/22/2015	Dayton Raiders	OH		786	67	m
2770	Hill, Robbie	200	143794643	200 BK LCM	17	2:11.84	2:11.84	2019 Futures	2019 Futures Des Moines	8/4/2019	Club North Swimming	MV		743	67	m
2770	Trotter, Gage	200	63983132	200 BK LCM	20	2:11.84	2:11.84	2019 Futures	2012 Pro Swim - Columbus	3/9/2012	Navy Swimming	MD		732	67	m
2773	Barone, Kyle	200	121035226	200 BK LCM	17	2:11.85	2:11.85	2019 Futures	2017 Sectionals - Athens	7/16/2017	Unattached	NC		743	67	m
2773	Bocci, David	200	140307349	200 BK LCM	16	2:11.85	2:11.85	2019 Futures	2019 Sectionals - Buffalo	3/31/2019	Lake Erie Silver Dolphins	LE		786	67	m
2773	Camacho Gomez, Sebastian	200	143607793	200 BK LCM	16	2:11.85	2:11.85	2019 Futures	2019 NJ LC Junior Olympics	7/25/2019	Tidal Wave Swim Team	NJ		786	67	m
2773	Doromal, James	200	132619744	200 BK LCM	16	2:11.85	2:11.85	2019 Futures	2018 NT American Long Course	7/26/2018	NWDupage YMCA / B.R. Ryall  S T	IL		786	67	m
2773	Hubbard, Tom	200	121193068	200 BK LCM	16	2:11.85	2:11.85	2019 Futures	2017 NC LC SR Championships	7/23/2017	Raleigh Swimming Association	NC		786	67	m
2773	Kolenovic, Ali	200	110315067	200 BK LCM	16	2:11.85	2:11.85	2019 Futures	2016 AP LC Y Nationals	7/28/2016	Ridgewood YMCA	NJ		786	67	m
2773	Thiesen, James	200	121669298	200 BK LCM	15	2:11.85	2:11.85	2019 Futures	2017 MI 13/14 & open LCM State	7/29/2017	Michigan Lakeshore Aquatics	MI		831	67	m
2780	Elizarov, Nick	200	121679253	200 BK LCM	16	2:11.86	2:11.86	2019 Futures	2017 Futures - Santa Clara	8/6/2017	King Aquatic Club	PN		786	67	m
2780	Glaudini, Garrett	200	77487853	200 BK LCM	17	2:11.86	2:11.86	2019 Futures	2013 CA Summer Sectionals	7/17/2013	Heartland Swim Assoc	SI		743	67	m
2780	Quon, Ben	200	121680737	200 BK LCM	16	2:11.86	2:11.86	2019 Futures	2017 Futures - Santa Clara	8/6/2017	Rio Salado Swim Club	AZ		786	67	m
2780	Thelen, Jake	200	64059054	200 BK LCM	17	2:11.86	2:11.86	2019 Futures	2012 Speedo Champions Series - West	3/8/2012	Fort Collins Area Swim Team	CO		743	67	m
2780	Whisner, Adam	200	110012010	200 BK LCM	17	2:11.86	2:11.86	2019 Futures	2016 AM LC TPIT Junior Olympic	7/24/2016	Greater Pittsburgh Aquatic Club	AM		743	67	m
2785	Abal, Eduardo	200	132968725	200 BK LCM	16	2:11.87	2:11.87	2019 Futures	2018 FG Senior Championships-C	7/27/2018	Unattached	FG	Yes	786	67	m
2785	Easton, John	200	121423360	200 BK LCM	16	2:11.87	2:11.87	2019 Futures	2017 NT American Long Course	7/27/2017	Select Team of Aquatic Racers	NT		786	67	m
2785	Long, Michael	200	143921926	200 BK LCM	15	2:11.87	2:11.87	2019 Futures	2019 WI LC 13&O State Meet	8/3/2019	Elmbrook Swim Club	WI		831	67	m
2785	Sieffert, Matthew	200	120548110	200 BK LCM	20	2:11.87	2:11.87	2019 Futures	2017 MD Sandbox Invitational	7/9/2017	Towson University Swimming	MD		731	67	m
2785	Smithson, Jack	200	121286486	200 BK LCM	18	2:11.87	2:11.87	2019 Futures	2017 MS  MS Long Course State 	7/21/2017	Sunkist Swim Team	MS		731	67	m
2785	Wallace, Martin	200	67815424	200 BK LCM	17	2:11.87	2:11.87	2019 Futures	2012 Speedo Junior National Ti	8/13/2012	North Jeffco Swim Team	CO		743	67	m
2791	Ahlberg, Joe	200	88321111	200 BK LCM	18	2:11.88	2:11.88	2019 Futures	2014 NI - Speedo Summer- July	7/24/2014	SoCo Aquatic Club	CT		731	67	m
2791	Blanco, Mattias	200	132728412	200 BK LCM	17	2:11.88	2:11.88	2019 Futures	2018 PC OAPB FAR WESTERN CHAMPIONSHIP	7/29/2018	Pleasanton Seahawks	PC		742	67	m
2791	Borregard, Grant	200	77857198	200 BK LCM	17	2:11.88	2:11.88	2019 Futures	2013 NCSA Summer Swimming Cham	7/30/2013	Great Lakes Aquatics	MI		742	67	m
2791	Bundy, Keegan	200	99493116	200 BK LCM	16	2:11.88	2:11.88	2019 Futures	2015 CC Western Zone Senior Championships	7/30/2015	University of Denver Hilltoppers	CO		785	67	m
2791	Davey, Jimmy	200	87517742	200 BK LCM	18	2:11.88	2:11.88	2019 Futures	2014 CT LC Connecticut Senior Cha	7/10/2014	Panther Aquatic Club	CT		731	67	m
2791	Fitial, Daisuke	200	121662462	200 BK LCM	17	2:11.88	2:11.88	2019 Futures	2017 CC Western Zone Senior Champs	8/2/2017	Mid-Valley Aquatics	OR		742	67	m
2791	Neuman, Aiden	200	143863078	200 BK LCM	16	2:11.88	2:11.88	2019 Futures	2019 Time Trials - LC Juniors	8/6/2019	Canton City Schools	LE		785	67	m
2791	Petri, Elias	200	143868172	200 BK LCM	17	2:11.88	2:11.88	2019 Futures	2019 NCSA Summer Champs	8/6/2019	Rochester Swim Club	MN		742	67	m
2791	Wallace, Dan	200	101266169	200 BK LCM	22	2:11.88	2:11.88	2019 Futures	2015 Pro Series - Minneapolis 	11/14/2015	Gator Swim Club	FL	Yes	731	67	m
2791	Wilkerson, Luke	200	110332514	200 BK LCM	16	2:11.88	2:11.88	2019 Futures	2016 NT DM Senior Circuit Cham	7/30/2016	Mid-Cities Arlington Swimming	NT		785	67	m
2801	Brown, Jace	200	99170311	200 BK LCM	14	2:11.89	2:11.89	2019 Futures	2015 ST TXLA LC TAGS	7/25/2015	Rockwall Aquatic Center of Excellence	NT		885	67	m
2801	Harary, Jason	200	121744342	200 BK LCM	17	2:11.89	2:11.89	2019 Futures	2017 CA GWSC/SCS Senior Region	8/5/2017	Brea Aquatics	CA		742	67	m
2801	Hellams, Donaldson	200	77443017	200 BK LCM	16	2:11.89	2:11.89	2019 Futures	2013 VA LC SR Championships	7/18/2013	NOVA of Virginia Aquatics, Inc	VA		785	67	m
2801	Lipp, Chandler	200	143368581	200 BK LCM	16	2:11.89	2:11.89	2019 Futures	2019 IN Indiana Senior State - LC	7/19/2019	Fort Wayne Swim Team	IN		785	67	m
2801	Yu, Kyle	200	61447090	200 BK LCM	17	2:11.89	2:11.89	2019 Futures	2012 Pro Swim - Austin	1/13/2012	First Colony Swim Team, Inc.	GU		742	67	m
2806	Beaulieu, Nick	200	48967319	200 BK LCM	18	2:11.90	2:11.90	AAAA	2010 OR Speedo Western Section LC	7/20/2010	Denver Swim Academy	CO		731	67	m
2806	Chung, Joon	200	55094826	200 BK LCM	18	2:11.90	2:11.90	AAAA	Central Zone Section 3 Sectional Championships	3/24/2011	Novi Sturgeons	MI		731	67	m
2806	Frazier, Forrest	200	120227849	200 BK LCM	15	2:11.90	2:11.90	AAA	2017 IA L4A Swim PINK A+ Invitational	6/23/2017	Iowa Flyers Swim Club	IA		830	67	m
2806	McKenzie, Shane	200	58269893	200 BK LCM	17	2:11.90	2:11.90	AAAA	2011 Summer Junior Nats	8/8/2011	Tri-Hampton YMCA Swim Team	MA		742	67	m
2806	Ross, Aj	200	110441739	200 BK LCM	17	2:11.90	2:11.90	AAA	2016 Futures - College Park	8/7/2016	Nation's Capital Swim Club	PV		742	67	m
2811	Castrillon, Juancarlos	200	149804376	200 BK LCM	16	2:11.91	2:11.91	AAA	2020 MR TYR Senior Mets Winter Championships	2/16/2020	Long Island Aquatic Club	MR		785	67	m
2811	Pierson, Lorin	200	48858247	200 BK LCM	19	2:11.91	2:11.91	AAAA	2010 IN Speedo Champions Series	7/21/2010	Greater Toledo Aquatic Club	OH		730	67	m
2811	Todd, Adam	200	88478891	200 BK LCM	16	2:11.91	2:11.91	AAA	2014 MD Maryland LSC LC Champions	7/31/2014	JCC Swimming	MD		785	67	m
2811	Woo, Gary	200	132958368	200 BK LCM	19	2:11.91	2:11.91	AAA	2018 Zone Senior Champs - Fresno	8/1/2018	AquaSol	SN		730	67	m
2815	Erickson, Spencer	200	132960560	200 BK LCM	17	2:11.92	2:11.92	AAA	2018 FL ISCA Summer Sr Champ	8/1/2018	Chelsea Piers Aquatic Club	CT		742	67	m
2815	Houskeeper, Noah	200	120371869	200 BK LCM	17	2:11.92	2:11.92	AAA	2017 NJS EEX SumSizzle JFMace Invite	6/30/2017	Peddie Aquatic Association	NJ		742	67	m
2815	O'Brien, Andrew	200	143000180	200 BK LCM	15	2:11.92	2:11.92	AAA	2019 PV LC Open Championships	7/14/2019	Sea Devil Swimming	PV		830	67	m
2815	Quinn, Charles	200	98171353	200 BK LCM	17	2:11.92	2:11.92	AAA	Coupe du Quebec 2015	6/26/2015	Shawmut Aquatic Club	NE		742	67	m
2815	Stuckey, Sam	200	150075832	200 BK LCM	17	2:11.92	2:11.92	AAA	2020 AZ FORD Old Pueblo Senior Meet	2/16/2020	Tucson Ford Dealers Aquatics	AZ		742	67	m
2815	Vagts, Joshua	200	48998118	200 BK LCM	17	2:11.92	2:11.92	AAAA	2010  PV AP  YMCA LC Nationals 	7/26/2010	Spy Swimming	MD		742	67	m
2815	Wheeler, Jordan	200	88556300	200 BK LCM	17	2:11.92	2:11.92	AAA	2014 IN NCSA Summer Swimming Cham	8/5/2014	Tampa Bay  Aquatics	FL		742	67	m
2822	Dieter, Chris	200	57742349	200 BK LCM	17	2:11.93	2:11.93	AAAA	2011 IA Speedo Champions Series - CZ Section 1	7/21/2011	St Charles Swim Team	IL		742	67	m
2822	Haraden, Dylan	200	143812442	200 BK LCM	19	2:11.93	2:11.93	AAA	2019 Zone Senior Champs - Buffalo	8/4/2019	Schenectady-Saratoga Swim Club	AD		730	67	m
2822	Kelly, Patrick	200	55095980	200 BK LCM	17	2:11.93	2:11.93	AAAA	Central Zone Section 3 Sectional Championships	3/24/2011	Ohio State Swim Club	OH		742	67	m
2822	Tarvestad, Will	200	131588507	200 BK LCM	17	2:11.93	2:11.93	AAA	2018 SE BridgeAthletic Summer Siz	6/23/2018	Triton Swimming	KY		742	67	m
2826	Chrzanowski, Adam	200	67662501	200 BK LCM	19	2:11.94	2:11.94	AAAA	2012 NI - Speedo Champions Series	8/2/2012	Erie Aquatics Club	AM		730	67	m
2826	Johnston, Spencer	200	67814947	200 BK LCM	17	2:11.94	2:11.94	AAAA	2012 Speedo Junior National Ti	8/13/2012	Chattahoochee Gold Swim Club	GA		741	67	m
2826	Nolan, Richard	200	143276727	200 BK LCM	18	2:11.94	2:11.94	AAA	2019 CT Senior Championship LC	7/18/2019	Westport/Weston Family Y Water Rat Swim Team	CT		730	67	m
2826	Rose, Will	200	129371363	200 BK LCM	16	2:11.94	2:11.94	AAA	2018 Pro Series - Mesa	4/12/2018	Canton City Schools	LE		784	67	m
2830	Frantz, Scott	200	65152404	200 BK LCM	24	2:11.95	2:11.95	AAAA	2012 VA Poseidon Classic	5/10/2012	Machine Aquatics	PV		730	67	m
2830	Reinart, Sam	200	121534767	200 BK LCM	17	2:11.95	2:11.95	AAA	2017 IA ISI Long Course Champs	7/30/2017	Black Hawk Area Swim Team	IA		741	67	m
2830	Richard, Spencer	200	110502397	200 BK LCM	17	2:11.95	2:11.95	AAA	2016 Futures - Palo Alto	8/7/2016	Sierra Marlins Swim Team	SN		741	67	m
2833	Hayhoe, Luke	200	77930800	200 BK LCM	17	2:11.96	2:11.96	AAA	2013 Speedo Juniors - TT	8/5/2013	Saint Andrew's Swimming	FG		741	67	m
2833	Knollman, Pierce	200	121256526	200 BK LCM	16	2:11.96	2:11.96	AAA	2017 Sectionals - Columbus	7/19/2017	Northern KY Clippers Swimming	OH		784	67	m
2833	Lin, Andrew	200	132941357	200 BK LCM	14	2:11.96	2:11.96	AAAA	2018 MN FOXJ Central Zone 14 & U Champs	8/2/2018	Champaign Cnty YMCA	IL		884	67	m
2833	Paulk, David	200	49285300	200 BK LCM	17	2:11.96	2:11.96	AAAA	2010 Summer Junior Nats	8/9/2010	Jewish Community Ctr Sailfish	AM		741	67	m
2833	Suits, Jon	200	99518222	200 BK LCM	17	2:11.96	2:11.96	AAA	2015 LC Y Nationals w TT	8/4/2015	YMCA of the Triangle Area Swim Team	NC		741	67	m
2838	Bowles, Aubrey	200	143408458	200 BK LCM	16	2:11.97	2:11.97	AAA	2019 VA LC SR Championships	7/21/2019	NOVA of Virginia Aquatics, Inc	VA		784	67	m
2838	Flessner, Sam	200	57809204	200 BK LCM	18	2:11.97	2:11.97	AAAA	2011 LE Central Zone Sect 3	7/21/2011	Redhawk Aquatics	OH		729	67	m
