result_rank	full_name	distance	time_id	event_desc	swimmer_age	swim_time_formatted	alt_adj_swim_time_formatted	standard_name	meet_name	swim_date	club_name	lsc_id	foreign_yesno	hytek_power_points	event_id	gender
3342	Koto, Nick	1500	87967010	1500 FR LCM	17	17:04.77	17:04.77	AAA	2014 IA Speedo Champions - Central Zone Sec 1	7/17/2014	Patriot Aquatic Club	IL		689	60	m
3342	Swigart, Camden	1500	143296954	1500 FR LCM	15	17:04.77	17:04.77	AAA	2019 Sectionals - Minneapolis	7/21/2019	Bloomington Normal Swim Club	IL		735	60	m
3346	Pacheco, Jeremy	1500	57730555	1500 FR LCM	17	17:04.78	17:04.78	AAA	2011 OR Speedo Western Section LC	7/19/2011	North Jeffco Swim Team	CO		689	60	m
3347	Johnston, Zackary	1500	121189720	1500 FR LCM	20	17:04.80	17:04.80	AAA	2017 Sectionals - La Mirada	7/23/2017	Unattached	CC		688	60	m
3348	Hayburn, Christopher	1500	87842303	1500 FR LCM	16	17:04.81	17:04.81	AAA	2014 MA Long Course Senior Championship	7/16/2014	Germantown Academy Aquatic  Club	MA		706	60	m
3348	Jones, Trevor	1500	87835845	1500 FR LCM	17	17:04.81	17:04.81	AAA	2014 MV Region VIII Summer Sec	7/16/2014	Saluki Swim Club	OZ		689	60	m
3348	Kruger, Carson	1500	131066172	1500 FR LCM	16	17:04.81	17:04.81	AAA	2018 FL - WFLA INVITATIONAL	6/15/2018	Unattached	FL		706	60	m
3351	Rivard, Chris	1500	121738498	1500 FR LCM	16	17:04.86	17:04.86	AAA	2017 MD LSC LC Championships	8/6/2017	Monocacy Aquatic Club	MD		706	60	m
3352	Rath, Ben	1500	118070257	1500 FR LCM	22	17:04.88	17:04.88	AAA	2017 Sectionals - Indianapolis	3/30/2017	Findlay Area Swim Team	OH		688	60	m
3353	Barnes, Logan	1500	87841143	1500 FR LCM	18	17:04.94	17:04.94	AAA	2014 MA Long Course Senior Championship	7/16/2014	YMCA of Burlington County & Camden County	MA		688	60	m
3354	Boden, Andrew	1500	106738580	1500 FR LCM	16	17:04.95	17:04.95	AAA	2016 Sectionals - Federal Way	3/20/2016	Bellevue Club Swim Team	PN		706	60	m
3355	Leavenworth, Nicholas	1500	67570918	1500 FR LCM	18	17:04.96	17:04.96	AAA	2012 GA Long Course Senio	7/27/2012	Gwinnett Aquatics	GA		687	60	m
3356	Blomquist, Andrew	1500	97510905	1500 FR LCM	17	17:04.99	17:04.99	AAA	2015 MD NBAC Long Course Champion	6/15/2015	North Baltimore Aquatic Club	MD		688	60	m
3357	Bigelow, Pierce	1500	143390609	1500 FR LCM	16	17:05.04	17:05.04	AAA	2019 Sectionals - Gresham	7/21/2019	Elevation Athletics	CO		705	60	m
3357	Johnson, Andrew	1500	132802752	1500 FR LCM	15	17:05.04	17:05.04	AAA	2018 PN Senior LC Championship	7/28/2018	King Aquatic Club	PN		734	60	m
3357	Taddonio, Matt	1500	106482252	1500 FR LCM	17	17:05.04	17:05.04	AAA	2016 Sectionals - Plantation	3/13/2016	Boca Raton Swim Team	FG		688	60	m
3360	Limkemann, Eric	1500	46401307	1500 FR LCM	28	17:05.05	17:05.05	AAA	2010 IN Central Zone Section 3 	3/25/2010	Dayton Raiders	OH		687	60	m
3361	Carlson, Eric	1500	121490390	1500 FR LCM	14	17:05.09	17:05.09	AAAA	2017 IN Age Group State	7/28/2017	Duneland Swim Club	IN		804	60	m
3361	Gray, Jake	1500	99944834	1500 FR LCM	17	17:05.09	17:05.09	AAA	2015 MA Middle Atlantic LC Sr	7/25/2015	Jersey Wahoos	MA		688	60	m
3363	Nilaad, Justin	1500	77730293	1500 FR LCM	15	17:05.10	17:05.10	AAA	2013 CA RAA/SCS  Summer JO Cha	7/24/2013	Riverside Aquatics Association	CA		734	60	m
3364	Elhajj, Aaron	1500	77674798	1500 FR LCM	15	17:05.12	17:05.12	AAA	2013 PN PNS Long Course Championships	7/25/2013	Bellevue Club Swim Team	PN		734	60	m
3365	Pomajevich, Sam	1500	86463044	1500 FR LCM	15	17:05.15	17:05.15	AAA	2014 PV SNOW LC Invitational	6/6/2014	Nation's Capital Swim Club	PV		734	60	m
3366	Dewing, J.J.	1500	131928016	1500 FR LCM	15	17:05.16	17:05.16	AAA	2018 WI LAKE Western Great Lak	7/8/2018	Edina Swim Club	MN		734	60	m
3367	Dourov, Christopher	1500	58003421	1500 FR LCM	16	17:05.17	17:05.17	AAA	2011 PC TERA Far Western Champ	7/27/2011	Pleasanton Seahawks	PC		705	60	m
3368	Meisenheimer, John	1500	97184435	1500 FR LCM	19	17:05.18	17:05.18	AAA	2015 FL Sunshine State Games	6/6/2015	Unattached	FL		687	60	m
3369	Haney, Jay	1500	49289317	1500 FR LCM	19	17:05.22	17:05.22	AAA	2010 OH OSSC Peppe/Bruce Meet	7/1/2010	Westerville Aquatic Club	OH		687	60	m
3369	Nelson, Grayden	1500	120552181	1500 FR LCM	15	17:05.22	17:05.22	AAA	2017 ST TXLA Speedo Southern Sectionals	7/9/2017	Alamo Area Aquatic Association	ST		734	60	m
3371	Foote, Ramsey	1500	132102032	1500 FR LCM	17	17:05.23	17:05.23	AAA	2018 ST SASA LC STAGS	7/12/2018	Nitro Swimming	ST		688	60	m
3372	Mallozzi, Nick	1500	57489995	1500 FR LCM	15	17:05.26	17:05.26	AAA	2011 GU TWST Summer Champs 	7/15/2011	Premier Aquatics Club of Klein	GU		734	60	m
3372	Shankar, Shreyush	1500	132107704	1500 FR LCM	15	17:05.26	17:05.26	AAA	2018 ST SASA LC STAGS	7/12/2018	Nitro Swimming	ST		734	60	m
3374	McKinney, Ian	1500	143047086	1500 FR LCM	14	17:05.27	17:05.27	AAAA	2019 NC LC AG Championships	7/14/2019	Mecklenburg Swim Association	NC		803	60	m
3375	Rodriguez, Lance Michael	1500	88060979	1500 FR LCM	15	17:05.33	17:05.33	AAA	2014 LA Long Course State Championship	7/17/2014	Tiger Aquatics	LA		734	60	m
3376	Weiner, Brendan	1500	61910208	1500 FR LCM	17	17:05.35	17:05.35	AAA	2012 PN Washington Open	1/19/2012	Bainbridge Island Swim Club	PN		687	60	m
3377	Busque, Vincent	1500	77917804	1500 FR LCM	15	17:05.36	17:05.36	AAA	2013 PC Far Western Champs	7/31/2013	Palo Alto Stanford Aquatics	PC		733	60	m
3377	Hughes, Daniel	1500	48985000	1500 FR LCM	19	17:05.36	17:05.36	AAA	2010 FL Swimming LC Senior Cha	7/22/2010	Charlotte County Swimming	FL		687	60	m
3379	Averbuch, Timor	1500	146749445	1500 FR LCM	15	17:05.39	17:05.39	AAA	2019 PN 71st Annual Husky Invitational	12/8/2019	Palo Alto Stanford Aquatics	PC		733	60	m
3380	Rouleau, Mike	1500	57744296	1500 FR LCM	15	17:05.40	17:05.40	AAA	2011 IA Speedo Champions Series - CZ Section 1	7/21/2011	New Hope Crystal Plymouth Swim Club	MN		733	60	m
3381	Diamond, Zachary	1500	87882040	1500 FR LCM	18	17:05.41	17:05.41	AAA	2014 MR Senior Metropolitan LCM Championships	7/17/2014	Wagner Aquatic Club	MR		686	60	m
3381	Moffitt, Brien	1500	67649854	1500 FR LCM	16	17:05.41	17:05.41	AAA	2012 MI Open LC State	8/1/2012	Liquid Lightning	MI		705	60	m
3383	Eynon, Jacob	1500	77523925	1500 FR LCM	16	17:05.42	17:05.42	AAA	2013 OR Speedo Western Section LC	7/16/2013	Scottsdale Aquatic Club	AZ		705	60	m
3383	Goetcheus, Hayes	1500	120562713	1500 FR LCM	15	17:05.42	17:05.42	AAA	2017 PV LC Senior Championships	7/6/2017	Nation's Capital Swim Club	PV		733	60	m
3385	Berger, Brett	1500	57777672	1500 FR LCM	16	17:05.44	17:05.44	AAA	2011 CC WZ Gold Section Speedo Championship Series	7/20/2011	California Capital Aquatics	SN		704	60	m
3385	Wolf, Dylan	1500	55339153	1500 FR LCM	17	17:05.44	17:05.44	AAA	2011 CA Desert Storm April	4/16/2011	Unattached	CA		687	60	m
3387	Kostidis, Dennis	1500	48891248	1500 FR LCM	15	17:05.47	17:05.47	AAA	2010 MN TWIN Speedo Champs	7/21/2010	Lake Forest Swim Club	IL		733	60	m
3387	Noonan, Blake	1500	99119678	1500 FR LCM	16	17:05.47	17:05.47	AAA	2015 OH OSSC Central Zone Sect	7/22/2015	Greater Toledo Aquatic Club	OH		704	60	m
3389	Stoll, Willem	1500	133003805	1500 FR LCM	16	17:05.48	17:05.48	AAA	2018 FL CAT International Cha	8/4/2018	Empire Swimming	MR		704	60	m
3390	Mills, Corey	1500	55631766	1500 FR LCM	17	17:05.49	17:05.49	AAA	2011 Pro Series - Charlotte 	5/12/2011	SwimAtlanta	GA		687	60	m
3391	Cook, Zac	1500	67679402	1500 FR LCM	17	17:05.50	17:05.50	AAA	2012 MV Central States Sr Cham	8/3/2012	Extreme Aquatic Team	OK		687	60	m
3392	Bouvier, Tim	1500	48993411	1500 FR LCM	18	17:05.51	17:05.51	AAA	2010  PV AP  YMCA LC Nationals 	7/26/2010	YMCA of the North Shore	NE		686	60	m
3392	Lowe, Trevor	1500	48985524	1500 FR LCM	22	17:05.51	17:05.51	AAA	2010 FL Swimming LC Senior Cha	7/22/2010	Daytona Beach Swimming	FL		686	60	m
3394	Nail, Evan	1500	143392694	1500 FR LCM	15	17:05.54	17:05.54	AAA	2019 Sectionals - Gresham	7/21/2019	Rio Salado Swim Club	AZ		733	60	m
3394	Tramel, Cole	1500	121489008	1500 FR LCM	14	17:05.54	17:05.54	AAAA	2017 ST TXLA Long Course TAGS	7/30/2017	Lakeside Aquatic Club	NT		803	60	m
3396	Farrar, Austin	1500	99036404	1500 FR LCM	17	17:05.56	17:05.56	AAA	2015 VA LC SR Championships	7/16/2015	Burkwood Aquatic Club, Inc	VA		687	60	m
3396	Raidt, Will	1500	141708474	1500 FR LCM	17	17:05.56	17:05.56	AAA	2019 WI Speedo Premier Senior	5/26/2019	Academy Bullets Swim Club	IL		687	60	m
3398	Levalley, Trevor	1500	49127788	1500 FR LCM	19	17:05.57	17:05.57	AAA	2010 PN PNS LC Championships	7/29/2010	Mighty Marlins Swim Club	PN		686	60	m
3398	Pawlowski, Kendall	1500	67597673	1500 FR LCM	17	17:05.57	17:05.57	AAA	2012 CA Summer CA NV Gold Sect	7/25/2012	Northern Sierra Swimming	SN		687	60	m
3400	Duehr, Christopher	1500	87966119	1500 FR LCM	15	17:05.58	17:05.58	AAA	2014 IA Speedo Champions - Central Zone Sec 1	7/17/2014	Dubuque Area Swimmin' Hurricanes	IA		733	60	m
3401	Rostomyan, Roman	1500	109837635	1500 FR LCM	17	17:05.59	17:05.59	AAA	2016 CA  Los Angeles Invite	7/14/2016	Rose Bowl Aquatics	CA		687	60	m
3402	Klagge, Bobby	1500	57780009	1500 FR LCM	21	17:05.63	17:05.63	AAA	2011 CC WZ Gold Section Speedo Championship Series	7/20/2011	Roadrunner Aquatic	CC		686	60	m
3403	Vulgas, Aidan	1500	150550153	1500 FR LCM	18	17:05.64	17:05.64	AAA	2020 GU AGS Speedo Sectionals 	3/1/2020	DART Swimming	SN		686	60	m
3404	Bennett, Luke	1500	99548406	1500 FR LCM	15	17:05.65	17:05.65	AAA	2015 GA Georgia Long Course Senio	7/26/2015	Stingrays	GA		733	60	m
3405	Hernandez, Emanuel	1500	77338246	1500 FR LCM	16	17:05.66	17:05.66	AAA	2013 MN Twin LC Speedo Championship	7/17/2013	Fox Valley Wave Swim Team Inc	WI		704	60	m
3406	Currie, Connor	1500	143744561	1500 FR LCM	17	17:05.67	17:05.67	AAA	2019 FL TYR ISCA Summer Senior Ch	7/30/2019	Naval Academy Aquatic Club	MD		687	60	m
3406	Hidalgo, Art	1500	87835681	1500 FR LCM	17	17:05.67	17:05.67	AAA	2014 MV Region VIII Summer Sec	7/16/2014	Rockwood Swim Club	OZ		687	60	m
3408	Davies, Simon	1500	132311211	1500 FR LCM	17	17:05.69	17:05.69	AAA	2018 IN Indiana Senior State - LC	7/19/2018	Unattached	IN		686	60	m
3408	Park, Kevin	1500	143392872	1500 FR LCM	15	17:05.69	17:05.69	AAA	2019 Sectionals - Gresham	7/21/2019	Tualatin Hills Swim Club	OR		733	60	m
3410	McCarthy, Todd	1500	56921931	1500 FR LCM	15	17:05.70	17:05.70	AAA	2011 OR Howard Jones Memorial 	6/24/2011	Bainbridge Island Swim Club	PN		733	60	m
3411	McCabe, Connor	1500	108834238	1500 FR LCM	16	17:05.71	17:05.71	AAA	2016 GU TWST Senior Invite	6/16/2016	University of Denver Hilltoppers	CO		704	60	m
3412	Ross, Jimmy	1500	58266737	1500 FR LCM	21	17:05.75	17:05.75	AAA	2011 AM Speedo Super Secitonal	8/4/2011	Jersey Wahoos	MA		686	60	m
3413	Smit, Michael	1500	52835828	1500 FR LCM	25	17:05.76	17:05.76	AAA	2011 NJ Cerave Invitational	1/14/2011	Hydroquatics	MR		686	60	m
3414	DeJonge, Matthew	1500	67649240	1500 FR LCM	17	17:05.81	17:05.81	AAA	2012 MI Open LC State	8/1/2012	West Michigan Swimmers	MI		686	60	m
3415	Kolhe, Rohan	1500	143098227	1500 FR LCM	15	17:05.82	17:05.82	AAA	2019 Sectionals - Austin	7/14/2019	Lakeside Aquatic Club	NT		732	60	m
3416	Cargill, Adler	1500	67256878	1500 FR LCM	14	17:05.84	17:05.84	AAAA	2012 VA LC AG Champs- CAC	7/19/2012	Virginia Gators	VA		802	60	m
3417	Mowen, Michael	1500	49183917	1500 FR LCM	19	17:05.89	17:05.89	AAA	2010 VA Swimming LC SR Champio	7/22/2010	Waynesboro YMCA Swim Team	VA		685	60	m
3418	McKane, Liam	1500	56136561	1500 FR LCM	15	17:05.90	17:05.90	AAA	2011 FL CVST TAMPA BAY SWIM 	6/3/2011	Sarasota YMCA Sharks	FL		732	60	m
3418	Rakowicz, Justin	1500	57810784	1500 FR LCM	17	17:05.90	17:05.90	AAA	2011 LE Central Zone Sect 3	7/21/2011	Pointe Aquatics	MI		686	60	m
3420	Ogle, Ben	1500	48782669	1500 FR LCM	19	17:05.91	17:05.91	AAA	2010 GA Long Course Speedo Champi	7/15/2010	Cardinal Aquatics	KY		685	60	m
3421	Allen, Jason	1500	131368349	1500 FR LCM	16	17:05.96	17:05.96	AAA	2018 IN JAGS Summer Invite	6/22/2018	Dayton Raiders	OH		703	60	m
3421	Gansneder, Ryan	1500	67436392	1500 FR LCM	18	17:05.96	17:05.96	AAA	2012 PNS Long Course Champions	7/26/2012	King Aquatic Club	PN		685	60	m
3423	Darmody, Kyle	1500	48871942	1500 FR LCM	15	17:05.97	17:05.97	AAA	2010 NC Senior LC Championship	7/22/2010	SwimMAC Carolina	NC		732	60	m
3423	Rainey, Blake	1500	132033488	1500 FR LCM	18	17:05.97	17:05.97	AAA	2018 CT Senior Championship LC	7/15/2018	Westport/Weston Family Y Water Rat Swim Team	CT		685	60	m
3425	Pinon, Julien	1500	85437718	1500 FR LCM	15	17:06.00	17:06.00	AAA	2014 Pro Series - Orlando	2/13/2014	South Florida Aquatic Club	FG		732	60	m
3425	Tran, Justin	1500	49162504	1500 FR LCM	17	17:06.00	17:06.00	AAA	2010 CA SCS/CSSC Junior Olympi	7/29/2010	San Gabriel Sea Gulls	CA		686	60	m
3427	Jones, Kellen	1500	143830252	1500 FR LCM	16	17:06.03	17:06.03	AAA	2019 Zone AG Champs -Fresno 	7/30/2019	Sierra Marlins Swim Team	SN		703	60	m
3428	Grases, Juan Miguel	1500	143820013	1500 FR LCM	18	17:06.04	17:06.04	AAA	2019 CA GWSC/SCS Sr Regionals	8/2/2019	Swim Pasadena	CA	Yes	685	60	m
3429	Rosenthal, Andrew	1500	67052615	1500 FR LCM	18	17:06.09	17:06.09	AAA	2012 PV LC Senior Championships	7/12/2012	Curl Burke Swim Club	PV		685	60	m
3430	Lester, Thomas	1500	99002875	1500 FR LCM	16	17:06.11	17:06.11	AAA	2015 SE Long Course Champs	7/19/2015	Birmingham Swim League	SE		703	60	m
3430	Roling, Max	1500	98547346	1500 FR LCM	16	17:06.11	17:06.11	AAA	2015 MA  LAC SPEEDO CLASSIC	7/9/2015	Penn Charter Aquatic Club	MA		703	60	m
3432	Paisley, Timo	1500	148338547	1500 FR LCM	16	17:06.12	17:06.12	AAA	2020 CA SCS/GWSC Road to Omaha	1/20/2020	San Clemente Aquatic Team	CA		703	60	m
3433	Kravchenko, Lucas	1500	87382625	1500 FR LCM	13	17:06.13	17:06.13	AAAA	2014 FL BSS TYR Summer Classic	6/26/2014	Central Brevard Swimming-Islanders	FL		880	60	m
3434	Nguyen, Ethan	1500	142090116	1500 FR LCM	16	17:06.16	17:06.16	AAA	2019 CA RMDA JAG	6/13/2019	Orange Regional Competitive Aquatics	CA		703	60	m
3435	Dudley, Jackson	1500	109968975	1500 FR LCM	15	17:06.17	17:06.17	AAA	2016 PN Senior LC Championships	7/23/2016	PRO Swimming	PN		732	60	m
3435	Park, Justin	1500	103737643	1500 FR LCM	15	17:06.17	17:06.17	AAA	2016 MR Condors Long Course Qualifier	1/17/2016	Scarlet Aquatics	NJ		732	60	m
3437	Getty, Zach	1500	88503399	1500 FR LCM	17	17:06.19	17:06.19	AAA	2014 GA Long Course Senior State	7/25/2014	Chattahoochee Gold Swim Club	GA		685	60	m
3438	Springer, Jack	1500	143492430	1500 FR LCM	15	17:06.22	17:06.22	AAA	2019 PN PNS Senior LC Championship	7/27/2019	King Aquatic Club	PN		731	60	m
3439	Iosue, Chris	1500	46188093	1500 FR LCM	16	17:06.23	17:06.23	AAA	2010 FG SPEEDO Champss Series-SZ-Sou	3/18/2010	Bluefish Swim Club	NE		703	60	m
3439	Winchester, Judah Ben	1500	143275474	1500 FR LCM	14	17:06.23	17:06.23	AAAA	2019 OH MAKO LC Junior Olympic	7/18/2019	Dayton Raiders	OH		801	60	m
3441	Kitto, William	1500	131203526	1500 FR LCM	15	17:06.24	17:06.24	AAA	2018 LA Crawfish Aquatics Summ	6/23/2018	Crawfish Aquatics	LA		731	60	m
3441	Melling, Brendan	1500	48857567	1500 FR LCM	20	17:06.24	17:06.24	AAA	2010 IN Speedo Champions Series	7/21/2010	Redhawk Aquatics	OH		684	60	m
3441	Moll, Joe	1500	110489011	1500 FR LCM	16	17:06.24	17:06.24	AAA	2016 NI - LC Senior Zone Championship Me	8/4/2016	Lancaster Aquatic Club	MA		703	60	m
3441	Querciagrossa, Jon	1500	77591915	1500 FR LCM	20	17:06.24	17:06.24	AAA	2013 OH Central Zone Section 3 	7/22/2013	Lake Erie Silver Dolphins	LE		684	60	m
3445	Lynch, Ryan	1500	143293698	1500 FR LCM	16	17:06.28	17:06.28	AAA	2019 NC LC SR Championships	7/21/2019	Raleigh Swimming Association	NC		703	60	m
3446	Carpenter, Hayden	1500	143291304	1500 FR LCM	16	17:06.29	17:06.29	AAA	2019 NC LC SR Championships	7/21/2019	Mecklenburg Swim Association	NC		702	60	m
3447	Jimenez, Julian	1500	46188138	1500 FR LCM	18	17:06.30	17:06.30	AAA	2010 FG SPEEDO Champss Series-SZ-Sou	3/18/2010	Pine Crest Swimming	FG		684	60	m
3448	King, Matt	1500	77903997	1500 FR LCM	19	17:06.31	17:06.31	AAA	2013 IL Illinois Swimmng  LC Senior Champi	8/1/2013	Lake Forest Swim Club	IL		684	60	m
3449	Jenkins, Preston	1500	47440641	1500 FR LCM	16	17:06.33	17:06.33	AAA	2010 GA IMX SummerBlast	6/4/2010	Georgia Coastal Aquatic Team	GA		702	60	m
3450	Collins, Wyatt	1500	48262282	1500 FR LCM	20	17:06.34	17:06.34	AAA	2010 Coupe du Quebec	7/1/2010	Badger Swim Club	MR		684	60	m
3450	Lewis, Ricky	1500	138621754	1500 FR LCM	18	17:06.34	17:06.34	AAA	2019 CA SCS Senior Challenge	2/15/2019	Saddleback El Toro Aquatics	CA		684	60	m
3452	Nazarov, Nikita	1500	142250536	1500 FR LCM	16	17:06.36	17:06.36	AAA	2019 AZ MAC Narwhal Invite	6/16/2019	Sandpipers Of Nevada	CA		702	60	m
3453	Poore, Andrew	1500	88470655	1500 FR LCM	16	17:06.37	17:06.37	AAA	2014 CC Western Zone Senior Championships	7/30/2014	Clovis Swim Club	CC		702	60	m
3454	Killian, David	1500	88251574	1500 FR LCM	14	17:06.38	17:06.38	AAAA	2014 ST Texas Age Group Championships	7/23/2014	The Woodlands Swim Team	GU		801	60	m
3455	Rowell, Jack	1500	143277059	1500 FR LCM	15	17:06.39	17:06.39	AAA	2019 SE Southeastern LC Champs	7/21/2019	Greater Pensacola Aquatic Club	SE		731	60	m
3456	Gildart, Hunter	1500	57760388	1500 FR LCM	14	17:06.46	17:06.46	AAAA	2011 ST Long Course TAGS	7/20/2011	Cypress Fairbanks Swim Club	GU		801	60	m
3456	Swain, Liam	1500	121734736	1500 FR LCM	14	17:06.46	17:06.46	AAAA	2017 GU AGS Southern Zone Senior  Champs	8/5/2017	Katy Aquatic Team For Youth	GU		801	60	m
3456	Verhoeven, Garrett	1500	77340294	1500 FR LCM	16	17:06.46	17:06.46	AAA	2013 MN Twin LC Speedo Championship	7/17/2013	South East Metro Sharks Swim Club	MN		702	60	m
3459	Mendre, Cooper	1500	146753390	1500 FR LCM	15	17:06.48	17:06.48	AAA	2019 PN 71st Annual Husky Invitational	12/8/2019	Team Rebel Aquatics	CA		731	60	m
3460	Kimble, Cole	1500	58265594	1500 FR LCM	18	17:06.49	17:06.49	AAA	2011 AM Speedo Super Secitonal	8/4/2011	Sharks Swim Team	VA	Yes	684	60	m
3460	Wood, Noah	1500	48626509	1500 FR LCM	15	17:06.49	17:06.49	AAA	2010  IL Senior LC Championshi	7/15/2010	Maverick Swim Club	IL		731	60	m
3462	McNamara, Brendan	1500	48354920	1500 FR LCM	19	17:06.51	17:06.51	AAA	2010 OH Senior Long Course Cha	7/8/2010	Mason Manta Rays	OH		684	60	m
3463	Zika, Honza	1500	148339254	1500 FR LCM	15	17:06.53	17:06.53	AAA	2020 CA SCS/GWSC Road to Omaha	1/20/2020	Mission Viejo Nadadores	CA		731	60	m
3464	Turk, Joe	1500	88403894	1500 FR LCM	16	17:06.55	17:06.55	AAA	2014 NE YNS 15-18 AG Champs	7/31/2014	Phoenix Swimming	NE		702	60	m
3464	VanSwol, Zach	1500	48626352	1500 FR LCM	20	17:06.55	17:06.55	AAA	2010  IL Senior LC Championshi	7/15/2010	North Aquatics Club	IL		684	60	m
3466	Hibbs, Reid	1500	77456033	1500 FR LCM	17	17:06.56	17:06.56	AAA	2013 MV Region VIII LCM Summer	7/17/2013	Chesapeake Swim Club	OK		684	60	m
3467	Johnson, Jack	1500	143753111	1500 FR LCM	15	17:06.57	17:06.57	AAA	2019 Zone AG Champs - Cary	7/30/2019	Kentucky Aquatics	KY		731	60	m
3468	Janezich, John	1500	67051569	1500 FR LCM	16	17:06.62	17:06.62	AAA	2012 PV LC Senior Championships	7/12/2012	Curl Burke Swim Club	PV		702	60	m
3469	Dingess, Matt	1500	143391092	1500 FR LCM	16	17:06.63	17:06.63	AAA	2019 Sectionals - Gresham	7/21/2019	University Place Aquatic Club	PN		702	60	m
3469	Fair, Evan	1500	141957399	1500 FR LCM	20	17:06.63	17:06.63	AAA	2019 CT CDOG June Distance Meet	6/14/2019	Park City Wolf Pack	CT		684	60	m
3471	Burke, Nicholas	1500	148337232	1500 FR LCM	14	17:06.64	17:06.64	AAAA	2020 CA SCS/GWSC Road to Omaha	1/20/2020	Mission Viejo Nadadores	CA		800	60	m
3472	Krovetz, Avery	1500	121721111	1500 FR LCM	20	17:06.67	17:06.67	AAA	2017 WI 13 & Over LC State Cha	8/3/2017	Madison Aquatic Club	WI		683	60	m
3473	Perron, Connor	1500	106481482	1500 FR LCM	17	17:06.68	17:06.68	AAA	2016 Sectionals - Plantation	3/13/2016	Westbrook Seals	ME		684	60	m
3474	Florey, Connor	1500	143829247	1500 FR LCM	18	17:06.69	17:06.69	AAA	2019 Zone AG Champs -Fresno 	7/30/2019	Tigard Tualatin Swim Club	OR		683	60	m
3475	Graham, Chase	1500	120366035	1500 FR LCM	16	17:06.72	17:06.72	AAA	2017 OH OSSC Peppe Bruce Invit	7/2/2017	Kansas City Swim Academy	MV		701	60	m
3475	Sausto, Dan	1500	88525704	1500 FR LCM	15	17:06.72	17:06.72	AAA	2014 VA Eastern Zone LC Champi	8/6/2014	Albany Starfish	AD		730	60	m
3477	Leeming, Ian	1500	58176898	1500 FR LCM	16	17:06.74	17:06.74	AAA	2011 CC Western Zone Senior Meet	8/3/2011	Corvallis Aquatic Team	OR	Yes	701	60	m
3478	Wiedemeier, Connor	1500	121067795	1500 FR LCM	16	17:06.76	17:06.76	AAA	2017 LA Long Course Championsh	7/14/2017	Bulldog Aquatic Club	LA		701	60	m
3479	Chen, Jordan	1500	99209148	1500 FR LCM	15	17:06.77	17:06.77	AAA	2015 NJS SCAR LC Junior Olympics	7/26/2015	Scarlet Aquatics	NJ		730	60	m
3479	Smilie, Josh	1500	99005911	1500 FR LCM	17	17:06.77	17:06.77	AAA	2015 SE Long Course Champs	7/19/2015	City of Mobile Swim Association	SE		684	60	m
3481	Matsuda, Daichi	1500	56013799	1500 FR LCM	13	17:06.78	17:06.78	AAAA	2011 CA Speedo Grand Challenge	5/27/2011	Palo Alto Stanford Aquatics	PC		879	60	m
3482	Ilin, Slava	1500	67596197	1500 FR LCM	15	17:06.79	17:06.79	AAA	2012 CA Summer CA NV Gold Sect	7/25/2012	California Capital Aquatics	SN		730	60	m
3483	Belford, Jack	1500	55094382	1500 FR LCM	17	17:06.81	17:06.81	AAA	Central Zone Section 3 Sectional Championships	3/24/2011	Carmel Swim Club	IN		684	60	m
3484	Ellsworth, Cole	1500	109736184	1500 FR LCM	18	17:06.82	17:06.82	AAA	2016 MI 13-14 & Open LC State	7/17/2016	Southern Michigan Aquatic Club	MI		683	60	m
3485	Ross, Eric	1500	58072407	1500 FR LCM	21	17:06.83	17:06.83	AAA	2011 IN Senior LCM Champ	7/21/2011	Boilermaker Aquatics	IN		683	60	m
3486	Melendez, Sebby	1500	88127232	1500 FR LCM	14	17:06.86	17:06.86	AAAA	2014 NE SSA 14 & Under LCM Cha	7/23/2014	Phoenix Swimming	NE		800	60	m
3486	Ross, Dan	1500	76268245	1500 FR LCM	17	17:06.86	17:06.86	AAA	2013 MD NBAC Long Course Champ	6/14/2013	York YMCA	MA		684	60	m
3488	Bradford, Robby	1500	88521430	1500 FR LCM	17	17:06.87	17:06.87	AAA	2014 VA Eastern Zone LC Champi	8/6/2014	Patriot Swim Club	NE		684	60	m
3488	Miller-Radest, Brendan	1500	49024997	1500 FR LCM	16	17:06.87	17:06.87	AAA	2010 NJ S/SAC LC JO's	7/29/2010	Cougar Aquatic Team	NJ		701	60	m
3490	Hasemann, Nick	1500	48890805	1500 FR LCM	15	17:06.88	17:06.88	AAA	2010 MN TWIN Speedo Champs	7/21/2010	Bartlett Electrix Swim Team	IL		730	60	m
3490	Mehl, Justin	1500	56756181	1500 FR LCM	15	17:06.88	17:06.88	AAA	2011 SC YSSC 8th Firecracker Invite	6/24/2011	Y-Spartaquatics Swim Club	SC		730	60	m
3490	Russell, Conor	1500	88431708	1500 FR LCM	17	17:06.88	17:06.88	AAA	2014 NI - Niagara LSC LC Championships	8/1/2014	Unattached	NI	Yes	684	60	m
3493	Guzman, Nelson	1500	67531179	1500 FR LCM	15	17:06.89	17:06.89	AAA	2012 CA SCS/CSSC Junior Olympi	7/25/2012	Canyons Aquatic Club	CA		730	60	m
3494	Rodriguez, Enrique	1500	143250410	1500 FR LCM	14	17:06.91	17:06.91	AAAA	2019 FGC Junior Olympics Long Cours	7/18/2019	Azura Florida Aquatics	FG		799	60	m
